locus_id	locus_key	chrom	observed_start_1based	observed_end	gdna_false_rna	fraction_of_false_rna	pred_mrna	pred_nrna	ambig_same	ambig_opp	unambig	unspliced	mean_zw	max_zw	zw_ge_90_rate	top_target	top_target_count
3	chr10:3	chr10	5765702	133468331	7138	0.0024508726727353633	2930	4208	6379	571	8	6818	0.6161907766749949	1.0	0.22457270944242086	mRNA ZNF518A ENST00000624776.4	536
867	chr17:867	chr17	29562271	30185966	6414	0.0022022831777703308	1699	4715	1624	4776	1	6257	0.5989616122160666	1.0	0.1342376052385407	nRNA chr17:29,560,546-29,707,090(+)	2206
2804	chr19:2804	chr19	36054880	55456587	5474	0.0018795288611030232	1530	3944	4622	710	4	5095	0.47968593704475754	1.0	0.050054804530507854	nRNA chr19:42,325,634-42,378,769(+)	723
3	chrX:3	chrX	7049962	155568141	5350	0.0018369527597554209	2034	3316	3475	1752	9	5154	0.5918659190760456	1.0	0.1811214953271028	mRNA FRMPD4 ENST00000657982.1	280
3	chr14:3	chr14	16373182	81987869	5186	0.0017806424321666567	2452	2734	2729	2145	270	5141	0.6248871406281314	1.0	0.2661010412649441	mRNA ADAM20 ENST00000256389.5	349
3225	chr11:3225	chr11	5248270	64321809	5179	0.0017782389425744533	1382	3797	2963	2194	2	5047	0.7283096044786673	1.0	0.40509750917165477	nRNA chr11:64,318,120-64,321,811(+)	552
1097	chr3:1097	chr3	49940497	190656877	4835	0.0016601245969004599	850	3985	4260	552	4	4576	0.534995200921085	1.0	0.1218200620475698	nRNA chr3:52,495,337-52,524,495(+)	1326
247	chr17:247	chr17	15995681	81720975	4654	0.0015979772231592016	1108	3546	3773	832	11	4509	0.5305612878657823	1.0	0.063386334336055	nRNA chr17:81,395,456-81,466,331(+)	840
3926	chr11:3926	chr11	67351579	85758027	4574	0.0015705087706768775	1243	3331	2511	2043	7	4398	0.505745120533055	1.0	0.02579798863139484	nRNA chr11:67,400,854-67,421,183(-)	677
3	chr18:3	chr18	1272287	65880930	4349	0.0014932537480703413	1829	2520	2095	2212	2	4305	0.6397536961448709	1.0	0.27891469303288113	mRNA ALPK2 ENST00000361673.4	496
8543	chr17:8543	chr17	10300864	46371505	4207	0.001444497244914216	133	4074	23	4160	4	3998	0.5334112748079974	1.0	0.04611362015688139	nRNA chr17:10,383,155-10,537,862(+)	1289
21523	chrX:21523	chrX	67521831	67853372	4203	0.0014431238222900999	3973	230	4166	1	0	4187	0.35842982878832735	1.0	0.09588389245776827	mRNA AR ENST00000396043.4	1761
3	chr20:3	chr20	1757181	64292591	4085	0.001402607854878672	2252	1833	3102	915	0	4014	0.6656187865361024	1.0	0.3554467564259486	mRNA TSHZ2 ENST00000603338.2	544
13345	chr21:13345	chr21	11628714	33931473	3883	0.0013332500123608036	2483	1400	3024	829	0	3833	0.4607985529786217	1.0	0.060777749163018285	mRNA SON ENST00000300278.8	1409
2561	chr12:2561	chr12	100987420	124315034	3816	0.0013102451834068572	447	3369	2533	1262	0	3772	0.5580708027804618	1.0	0.011268343815513627	nRNA chr12:123,762,187-123,935,720(+)	1463
14073	chr3:14073	chr3	9749997	195443031	3816	0.0013102451834068572	1780	2036	1824	1968	4	3733	0.546951576014512	1.0	0.15356394129979037	mRNA IGSF10 ENST00000282466.4	805
5019	chr12:5019	chr12	57095793	84580459	3702	0.0012711026386195453	343	3359	3425	266	2	3577	0.6076820806629336	1.0	0.040788762830902214	nRNA chr12:57,128,482-57,213,361(+)	2155
3821	chr11:3821	chr11	63974620	64166104	3558	0.0012216594241513622	1786	1772	1176	2377	1	3484	0.6935575121831506	1.0	0.31000562113546937	mRNA FLRT1 ENST00000246841.3	1415
3723	chr11:3723	chr11	59712930	64328765	3455	0.00118629379158037	75	3380	3363	43	40	3165	0.8051028071356837	0.9980260729789734	0.4610709117221418	nRNA chr11:64,251,529-64,267,923(+)	3300
3914	chr11:3914	chr11	66590180	92891475	3451	0.0011849203689562537	1725	1726	2218	25	1201	3415	0.7313131544889055	1.0	0.264271225731672	mRNA FAT3 ENST00000409404.6	1455
16782	chr5:16782	chr5	140786133	141011127	3115	0.0010695528685304926	655	2460	1728	1356	0	3114	0.6421281292953829	0.9974110722541809	0.09245585874799359	nRNA ENST00000409700.4	282
17233	chr6:17233	chr6	26026897	166439391	3084	0.001058908843193592	1029	2055	2214	815	42	3049	0.6076079550333292	1.0	0.25	nRNA chr6:26,457,949-26,469,653(+)	159
4	chr21:4	chr21	8202827	45024528	3083	0.001058565487537563	600	2483	1326	407	2	2675	0.7008406457189438	1.0	0.4414531300681155	nRNA chr21:8,380,664-8,450,668(+)	1240
3376	chr11:3376	chr11	26249163	94493031	3000	0.001030066968087152	853	2147	2771	217	1	2913	0.5595645878914123	1.0	0.02	nRNA chr11:68,047,283-68,050,880(+)	599
15396	chr4:15396	chr4	47031582	86194374	2939	0.00100912227306938	850	2089	985	1940	1	2924	0.6550943355791222	1.0	0.16093909493024838	nRNA chr4:47,847,232-47,914,583(-)	422
226	chr1:226	chr1	13893297	228495719	2933	0.0010070621391332056	1439	1494	2756	83	57	2778	0.5205654614184915	1.0	0.1275144902829867	nRNA chr1:154,582,056-154,599,446(-)	683
4494	chr12:4494	chr12	1946055	96952309	2902	0.0009964181137963048	641	2261	1259	1622	1	2847	0.520352691182832	1.0	0.07443142660234321	nRNA chr12:2,676,000-2,691,118(-)	264
18563	chr7:18563	chr7	82758360	143352083	2818	0.0009675762386898647	2286	532	2805	1	1	2803	0.6868719942395154	1.0	0.4084457061745919	mRNA PCLO ENST00000423517.6	1959
20820	chr9:20820	chr9	114862696	115743883	2806	0.0009634559708175161	780	2026	17	2774	0	2796	0.4961350796371167	1.0	0.009265858873841768	nRNA chr9:114,850,967-115,121,030(+)	1016
20038	chr8:20038	chr8	112210535	141729916	2753	0.0009452581210479764	360	2393	2083	654	0	2734	0.5398593269896792	0.9991773366928101	0.022520886305848167	nRNA chr8:132,866,957-133,134,903(+)	1445
19853	chr8:19853	chr8	76603277	92818668	2703	0.0009280903382465239	2623	80	2701	2	0	2701	0.6855907279576333	0.9919938445091248	0.4384017758046615	mRNA ZFHX4 ENST00000518282.5	2190
17153	chr6:17153	chr6	11174471	11334504	2620	0.0008995918187961127	986	1634	16	2593	1	2612	0.664292094660283	1.0	0.0057251908396946565	nRNA chr6:11,173,451-11,259,099(+)	1130
3	chr22:3	chr22	18906158	50780924	2603	0.0008937547726436188	894	1709	1565	670	0	2583	0.5561658730161532	1.0	0.1244717633499808	mRNA TTC28 ENST00000612946.4	434
19991	chr8:19991	chr8	102253867	104252174	2597	0.0008916946387074445	607	1990	2176	404	1	2536	0.4981758295915932	1.0	0.06045437042741625	nRNA chr8:102,254,197-102,412,759(-)	1102
4620	chr12:4620	chr12	10801541	108569039	2586	0.000887917726491125	1327	1259	2360	21	150	2456	0.6527274582100699	1.0	0.30781129156999226	mRNA FAM186A ENST00000327337.6	878
3918	chr11:3918	chr11	66848505	66906558	2455	0.0008429381355513193	850	1605	978	1444	18	2304	0.6097437949968756	1.0	0.22810590631364563	nRNA chr11:66,857,882-66,860,475(-)	523
18464	chr7:18464	chr7	34627467	92242348	2430	0.000834354244150593	1100	1330	1129	1289	1	2418	0.49990733980733915	1.0	0.1037037037037037	nRNA chr7:92,084,986-92,134,503(-)	363
2424	chr10:2424	chr10	38010684	60733491	2422	0.0008316073989023606	1784	638	2129	288	0	2408	0.6043309464875354	1.0	0.2180016515276631	mRNA ANK3 ENST00000280772.7	828
3	chr13:3	chr13	19304677	114301764	2413	0.0008285171979980992	1033	1380	1069	1294	4	2360	0.5418472975705527	1.0	0.145462080397845	nRNA chr13:49,110,312-49,209,607(+)	199
7093	chr15:7093	chr15	41183658	99133403	2373	0.0008147829717569372	1361	1012	1118	1246	0	2362	0.74194676930409	1.0	0.47281921618204803	mRNA SYNM ENST00000336292.11	965
17462	chr6:17462	chr6	33194409	43576035	2330	0.000800018678547688	704	1626	1538	782	8	2244	0.5052563896406713	1.0	0.07896995708154507	nRNA chr6:33,200,444-33,202,692(+)	481
4302	chr11:4302	chr11	118365047	118602178	2326	0.0007986452559235718	1561	765	1968	343	2	2298	0.3604227936985203	1.0	0.04471195184866724	mRNA KMT2A ENST00000649699.1	467
11263	chr2:11263	chr2	21001506	219538258	2282	0.0007835376070582936	1202	1080	1491	780	1	2209	0.44891160265048746	1.0	0.020595968448729185	mRNA APOB ENST00000233242.5	835
3357	chr11:3357	chr11	19350736	63768688	2280	0.0007828508957462354	387	1893	1981	293	0	2263	0.5778009500607783	0.9998694658279419	0.1324561403508772	nRNA chr11:63,763,302-63,765,962(-)	678
1452	chr5:1452	chr5	95888315	96807862	2276	0.0007814774731221192	327	1949	949	1318	3	2261	0.5130561808646315	1.0	0.06107205623901582	nRNA chr5:96,760,809-96,808,100(-)	546
11089	chr19:11089	chr19	56621268	56836401	2237	0.0007680866025369863	1423	814	367	1861	0	2217	0.5124512026448653	0.9932270646095276	0.1671881984801073	nRNA chr19:56,765,318-56,823,395(+)	559
3906	chr11:3906	chr11	38256511	127099649	2190	0.0007519488867036209	132	2058	782	1404	0	2149	0.6092688112630249	1.0	0.2557077625570776	nRNA chr11:66,334,493-66,339,875(+)	675
4847	chr12:4847	chr12	48996387	49055265	2185	0.0007502321084234757	1297	888	2046	129	7	2056	0.381716748799711	1.0	0.029290617848970253	mRNA KMT2D ENST00000692637.1	621
1398	chr1:1398	chr1	155337341	155853800	2182	0.0007492020414553885	1510	672	1915	242	4	2141	0.374651772544167	1.0	0.02474793767186068	mRNA ASH1L ENST00000392403.8	243
3782	chr11:3782	chr11	62433590	62534074	2144	0.0007361545265262845	2144	0	2131	0	0	2127	0.8436992766453759	1.0	0.6441231343283582	mRNA AHNAK ENST00000378024.9	2143
256	chr3:256	chr3	49691214	49723969	2132	0.000732034258653936	421	1711	1077	1054	0	2034	0.5414082030228411	1.0	0.028142589118198873	nRNA chr3:49,689,561-49,721,529(+)	596
4580	chr12:4580	chr12	8713806	104372762	2128	0.0007306608360298198	884	1244	1333	178	88	1100	0.5379060779263167	1.0	0.07847744360902256	mRNA PHC1 ENST00000543824.5	491
3298	chr11:3298	chr11	12452817	64844653	2104	0.0007224203002851225	155	1949	2091	1	10	1969	0.7929346033871287	1.0	0.4538973384030418	nRNA chr11:64,823,051-64,844,653(-)	1949
15579	chr4:15579	chr4	76435797	76800198	2067	0.0007097161410120476	1109	958	15	2047	0	2060	0.6553513535195227	0.9814297556877136	0.1320754716981132	mRNA SHROOM3 ENST00000646790.1	871
20188	chr8:20188	chr8	143915929	143976705	2060	0.0007073126514198443	1601	459	2053	0	0	1977	0.33927269340537997	0.9997599124908447	0.036893203883495145	mRNA PLEC ENST00000693060.1	803
3903	chr11:3903	chr11	66268590	66289184	2045	0.0007021623165794085	269	1776	841	1203	0	1994	0.680781000563852	1.0	0.14767726161369193	nRNA chr11:66,268,589-66,276,629(+)	361
709	chr1:709	chr1	47764415	171285860	2024	0.0006949518478027985	248	1776	209	1806	0	2013	0.5429647650092052	0.9984790682792664	0.045454545454545456	nRNA chr1:170,863,238-171,251,832(-)	390
12523	chr20:12523	chr20	1118601	46394758	1988	0.0006825910441857527	754	1234	819	1163	0	1969	0.4988995995953439	1.0	0.06841046277665996	nRNA chr20:46,364,550-46,390,885(+)	334
1381	chr1:1381	chr1	154983363	246666269	1984	0.0006812176215616365	1301	683	1979	1	0	1948	0.5228665409353374	1.0	0.13608870967741934	mRNA FLAD1 ENST00000368431.7	510
3	chr21:3	chr21	10413534	39349619	1984	0.0006812176215616365	1514	470	1915	46	0	1957	0.7231770213679298	1.0	0.4485887096774194	mRNA NRIP1 ENST00000400199.5	1162
3765	chr11:3765	chr11	61720056	94913667	1977	0.0006788141319694331	353	1624	554	1415	1	1952	0.5446699240485646	1.0	0.10419828022255943	nRNA chr11:61,768,500-61,790,603(-)	428
122	chr3:122	chr3	38846462	169663595	1953	0.0006705735962247359	591	1362	1792	148	1	1909	0.5132705709733416	1.0	0.01945724526369688	nRNA chr3:39,107,679-39,138,903(+)	451
3885	chr11:3885	chr11	28570650	65872564	1927	0.0006616463491679806	457	1470	814	1109	1	1811	0.3782093094910249	1.0	0.019719771665801765	nRNA chr11:65,860,432-65,866,440(+)	289
10107	chr19:10107	chr19	8855859	8981316	1907	0.0006547792360473996	1903	4	1895	2	0	1889	0.5485455976807921	1.0	0.0068169900367068695	mRNA MUC16 ENST00000397910.8	1852
1224	chr15:1224	chr15	43534355	43802062	1898	0.0006516890351431381	747	1151	795	1068	6	1836	0.6142538672944117	1.0	0.11854583772391991	nRNA chr15:43,794,161-43,800,220(-)	359
2843	chr10:2843	chr10	100969493	128300525	1883	0.0006465387003027023	399	1484	561	1317	3	1848	0.5385908760621044	1.0	0.12798725438130643	nRNA chr10:100,972,711-100,985,258(+)	501
3818	chr11:3818	chr11	63839004	63910155	1861	0.0006389848758700632	279	1582	1847	0	1	1799	0.47364328788970744	1.0	0.0021493820526598604	nRNA chr11:63,898,086-63,909,539(+)	999
3922	chr11:3922	chr11	67119414	67256030	1856	0.000637268097589918	650	1206	713	1142	0	1851	0.5074566890348094	0.976595938205719	0.01293103448275862	nRNA chr11:67,252,335-67,261,545(-)	435
3986	chr11:3986	chr11	70472413	124898190	1850	0.0006352079636537437	629	1221	1112	733	0	1829	0.5494642324770826	1.0	0.18756756756756757	nRNA chr11:124,884,710-124,897,868(-)	424
2913	chr2:2913	chr2	98997818	172596283	1846	0.0006338345410296275	459	1387	672	1156	1	1789	0.4578396923621089	1.0	0.0780065005417118	nRNA chr2:172,427,417-172,504,534(+)	249
1615	chr20:1615	chr20	41028933	41205063	1799	0.0006176968251962621	754	1045	1622	172	0	1704	0.5806637855879279	0.9923386573791504	0.12506948304613674	mRNA ZHX3 ENST00000432768.6	570
11113	chr19:11113	chr19	38536389	57916583	1792	0.0006152933356040587	1595	197	1100	664	0	1762	0.5954724659558062	1.0	0.14229910714285715	mRNA ZNF814 ENST00000435989.7	259
17613	chr6:17613	chr6	29199014	43369630	1785	0.0006128898460118553	1153	632	1479	302	1	1760	0.6568100546536242	1.0	0.2549019607843137	mRNA ZNF318 ENST00000361428.3	1121
16068	chr4:16068	chr4	83052074	186709840	1781	0.0006115164233877391	1655	126	1771	1	4	1769	0.8002201268582247	1.0	0.5833801235261089	mRNA FAT1 ENST00000441802.7	1583
241	chr1:241	chr1	15847747	221517039	1778	0.0006104863564196521	1610	168	1769	3	0	1772	0.6539988360887329	1.0	0.17266591676040494	mRNA SPEN ENST00000375759.8	1050
5606	chr13:5606	chr13	23234487	23411581	1767	0.0006067094442033325	1756	11	1757	7	0	1764	0.5375275207656036	1.0	0.001697792869269949	mRNA SACS ENST00000402364.1	1323
14282	chr3:14282	chr3	46921824	47009685	1754	0.0006022458206749548	211	1543	1749	0	0	1610	0.38076480686985287	0.9994472861289978	0.018814139110604332	nRNA chr3:46,987,989-47,009,704(+)	817
14257	chr3:14257	chr3	44916617	64367465	1749	0.0006005290423948096	695	1054	1077	661	0	1733	0.5527999497425043	0.9975711107254028	0.052601486563750716	nRNA chr3:63,819,298-63,848,636(+)	272
6004	chr13:6004	chr13	109755789	109786266	1737	0.0005964087745224609	1736	1	1511	226	0	1737	0.8732222119731229	0.9917037487030029	0.7489925158318941	mRNA IRS2 ENST00000375856.5	1736
14331	chr3:14331	chr3	49624972	49671352	1702	0.0005843913265614442	1699	3	1698	0	1	1696	0.8448128757946911	1.0	0.6709753231492362	mRNA BSN ENST00000296452.5	1679
16594	chr5:16594	chr5	107861391	180861232	1688	0.0005795843473770375	1596	92	1686	1	0	1681	0.753947320698222	0.9900593757629395	0.5313981042654028	mRNA ZFP62 ENST00000502412.2	1282
16673	chr5:16673	chr5	128259244	177510096	1681	0.0005771808577848341	290	1391	1556	123	0	1646	0.4918481681539119	0.9953363537788391	0.04104699583581202	nRNA chr5:128,263,627-128,339,191(-)	443
4164	chr12:4164	chr12	69299301	132131404	1680	0.0005768375021288051	450	1230	1376	291	1	1624	0.4970074122688467	1.0	0.02738095238095238	nRNA chr12:131,949,941-132,080,460(+)	440
6278	chr14:6278	chr14	24299898	51095404	1669	0.0005730605899124855	634	1035	873	752	3	1490	0.5938434762385807	1.0	0.1671659676452966	nRNA chr14:24,299,878-24,305,216(+)	276
14412	chr3:14412	chr3	58008398	73625048	1658	0.000569283677696166	730	928	1385	254	0	1637	0.5230777103170771	0.9829863905906677	0.031966224366706875	nRNA chr3:58,078,328-58,170,777(+)	589
17418	chr6:17418	chr6	31622543	31958917	1655	0.0005682536107280788	490	1165	1511	135	5	1490	0.42991941934760963	1.0	0.06042296072507553	nRNA chr6:31,620,714-31,637,771(+)	260
9395	chr17:9395	chr17	80287806	80430433	1655	0.0005682536107280788	1251	404	1152	496	0	1628	0.6715351597971516	0.9926007390022278	0.35891238670694864	mRNA RNF213 ENST00000508628.6	984
9623	chr18:9623	chr18	26455547	75064734	1645	0.0005648200541677883	1333	312	1203	432	0	1631	0.5640895793978747	1.0	0.2	mRNA ZNF407 ENST00000299687.10	454
11901	chr2:11901	chr2	120792083	218663440	1642	0.0005637899871997012	1052	590	1137	500	0	1617	0.4831775074652266	0.9979963302612305	0.0876979293544458	mRNA ZNF142 ENST00000411696.7	360
11293	chr2:11293	chr2	26308685	228676769	1633	0.0005606997862954397	98	1535	936	691	0	1611	0.5277542111179259	1.0	0.12124923453766075	nRNA chr2:127,619,981-127,637,729(+)	424
3915	chr11:3915	chr11	66616631	66677664	1631	0.0005600130749833816	1196	435	1444	165	0	1608	0.6125439743566767	0.9999831318855286	0.1496014714898835	mRNA RBM14 ENST00000310137.5	475
1024	chr5:1024	chr5	138352811	139326507	1618	0.0005555494514550039	767	851	1604	6	0	1604	0.5809523364119186	1.0	0.22064276885043263	mRNA KDM3B ENST00000314358.10	513
3916	chr11:3916	chr11	66446230	66729216	1617	0.0005552060957989749	572	1045	1607	0	5	1547	0.42177349506159145	1.0	0.010513296227581941	nRNA chr11:66,685,870-66,718,872(-)	555
11548	chr2:11548	chr2	73370313	125769889	1616	0.0005548627401429458	1545	71	1518	95	0	1610	0.3549556401419905	1.0	0.011757425742574257	mRNA ALMS1 ENST00000614410.4	661
15139	chr4:15139	chr4	960128	96698498	1615	0.0005545193844869168	175	1440	954	660	0	1579	0.43008493646148926	0.9946483969688416	0.0030959752321981426	nRNA chr4:986,996-1,004,529(+)	351
13464	chr21:13464	chr21	45420845	45544218	1615	0.0005545193844869168	656	959	855	736	0	1553	0.43814072611254434	1.0	0.042105263157894736	nRNA chr21:45,455,521-45,513,720(+)	332
18804	chr7:18804	chr7	87504049	89337238	1607	0.0005517725392386844	943	664	1425	176	0	1601	0.6631020156147368	1.0	0.024268823895457373	mRNA ZNF804B ENST00000611114.1	663
15542	chr4:15542	chr4	72851937	73258770	1599	0.000549025693990452	1124	475	1587	6	0	1592	0.5113166081733661	1.0	0.0031269543464665416	mRNA ANKRD17 ENST00000509867.6	765
18474	chr7:18474	chr7	36038325	128913224	1598	0.000548682338334423	113	1485	911	677	1	1515	0.6453212231108557	1.0	0.04130162703379224	nRNA chr7:128,830,405-128,859,274(+)	1157
20462	chr9:20462	chr9	39154179	121177512	1596	0.0005479956270223648	206	1390	1565	17	0	1581	0.41016776881000977	0.9063968062400818	0.0012531328320802004	nRNA chr9:120,952,334-121,050,275(-)	382
851	chr1:851	chr1	74198237	74544322	1595	0.0005476522713663358	655	940	455	1138	0	1586	0.6349399765211867	0.9998029470443726	0.2858934169278997	mRNA LRRC53 ENST00000294635.5	477
7434	chr15:7434	chr15	85533590	85744803	1591	0.0005462788487422196	816	775	861	724	0	1581	0.6133683602724255	0.9978505969047546	0.23947203016970459	mRNA AKAP13 ENST00000559362.5	611
3999	chr11:3999	chr11	71998744	72035961	1581	0.0005428452921819291	1016	565	510	1067	0	1559	0.44667775039711305	1.0	0.002530044275774826	mRNA NUMA1 ENST00000620566.4	353
4858	chr12:4858	chr12	49582939	49763263	1575	0.0005407851582457547	704	871	701	868	0	1538	0.5306605769392281	0.9981416463851929	0.029206349206349208	nRNA chr12:49,644,952-49,652,242(-)	290
5233	chr12:5233	chr12	98648140	113389356	1562	0.0005363215347173771	229	1333	1322	225	0	1532	0.6403161891307991	0.9984077215194702	0.10371318822023047	nRNA chr12:98,648,352-98,732,687(+)	463
121	chr1:121	chr1	5862897	7766803	1553	0.0005332313338131156	517	1036	1540	1	2	1524	0.4236023266141885	1.0	0.005795235028976175	nRNA chr1:5,862,810-5,992,425(-)	231
17935	chr6:17935	chr6	111259392	111601439	1550	0.0005322012668450284	951	599	252	1291	0	1544	0.5426712681515322	0.9959425926208496	0.005806451612903226	mRNA REV3L ENST00000368802.8	566
20009	chr8:20009	chr8	104895417	105905072	1546	0.0005308278442209122	737	809	17	1529	0	1546	0.6165421217008895	0.9917405843734741	0.1034928848641656	nRNA chr8:105,785,054-105,911,869(-)	650
3827	chr11:3827	chr11	64269831	64289487	1544	0.0005301411329088542	659	885	1261	261	0	1450	0.5466598989701362	1.0	0.07124352331606218	nRNA chr11:64,286,419-64,289,494(+)	732
11104	chr19:11104	chr19	57364877	57477520	1537	0.0005277376433166508	1045	492	1202	331	0	1531	0.6416266316768551	1.0	0.20429407937540664	mRNA ZNF749 ENST00000334181.5	316
3917	chr11:3917	chr11	66744636	122536969	1528	0.0005246474424123893	176	1352	1455	58	2	1493	0.5811182007672636	1.0	0.1387434554973822	nRNA chr11:66,842,834-66,846,532(+)	551
17630	chr6:17630	chr6	44270620	44377159	1527	0.0005243040867563603	247	1280	284	1233	4	1495	0.5438866052726563	1.0	0.020956123117223315	nRNA chr6:44,298,730-44,313,347(-)	616
18131	chr6:18131	chr6	67849434	152628554	1524	0.0005232740197882731	395	1129	1420	95	0	1509	0.43385888276538587	1.0	0.022965879265091863	nRNA chr6:152,315,197-152,334,147(-)	273
3854	chr11:3854	chr11	65090543	65117698	1520	0.0005219005971641569	371	1149	1034	469	12	1399	0.5372715370398701	1.0	0.16907894736842105	nRNA ENST00000310597.6	312
4488	chr12:4488	chr12	753096	909350	1516	0.0005205271745400407	1055	461	1482	15	0	1504	0.5112493571937133	0.9992661476135254	0.025065963060686015	mRNA WNK1 ENST00000676347.1	385
3829	chr11:3829	chr11	64340204	64383523	1515	0.0005201838188840117	133	1382	1504	6	0	1359	0.508658129576188	1.0	0.09636963696369637	nRNA chr11:64,340,203-64,357,534(+)	1382
6745	chr3:6745	chr3	52317849	52400492	1507	0.0005174369736357793	54	1453	1497	0	0	1420	0.38466077636712304	1.0	0.029197080291970802	nRNA chr3:52,316,318-52,400,492(+)	998
20226	chr9:20226	chr9	214141	745608	1502	0.000515720195355634	794	708	1277	214	0	1487	0.445469435469958	0.9946817755699158	0.11584553928095873	mRNA KANK1 ENST00000692345.1	285
5026	chr12:5026	chr12	57472286	57585645	1499	0.000514690128387547	383	1116	1153	340	1	1410	0.5069294333646821	1.0	0.03669112741827885	mRNA MBD6 ENST00000355673.8	182
9049	chr17:9049	chr17	46031083	76669519	1498	0.0005143467727315178	671	827	839	650	0	1486	0.46838907854201317	1.0	0.1321762349799733	mRNA KANSL1 ENST00000638902.1	193
3819	chr11:3819	chr11	63911241	102378411	1492	0.0005122866387953436	224	1268	1481	0	4	1377	0.6266877337667253	1.0	0.054959785522788206	nRNA chr11:63,911,229-63,917,164(-)	873
20886	chr9:20886	chr9	94648637	127735289	1491	0.0005119432831393145	294	1197	353	1132	2	1462	0.4367118483330582	1.0	0.01006036217303823	nRNA chr9:127,716,078-127,731,590(+)	289
8603	chr17:8603	chr17	17778500	17823579	1471	0.0005050761700187335	1046	425	1256	213	2	1452	0.6219843514333273	1.0	0.25084976206662135	mRNA RAI1 ENST00000353383.6	739
16655	chr5:16655	chr5	124637675	124746198	1468	0.0005040461030506463	1370	98	1404	62	1	1466	0.4300329030278248	1.0	0.0034059945504087193	mRNA ZNF608 ENST00000504926.5	476
17480	chr6:17480	chr6	33621326	100890326	1462	0.000501985969114472	96	1366	1256	157	30	1351	0.5234322105999399	1.0	0.11969904240766074	nRNA chr6:33,621,321-33,696,574(+)	1194
