locus_id	locus_key	chrom	observed_start_1based	observed_end	gdna_false_rna	fraction_of_false_rna	pred_mrna	pred_nrna	ambig_same	ambig_opp	unambig	unspliced	mean_zw	max_zw	zw_ge_90_rate	top_target	top_target_count
3	chr17:3	chr17	137424	83209479	18544	0.007416739658199649	3960	14584	9521	8566	269	18158	0.5402006752449217	1.0	0.0760893011216566	nRNA chr17:28,614,881-28,645,454(-)	1301
3	chr15:3	chr15	20438654	101876462	15122	0.006048098420583212	3885	11237	7719	7274	6	14899	0.5201080001366798	1.0	0.04807565136886655	nRNA chr15:81,331,216-81,374,213(-)	594
3	chr6:3	chr6	95134	170745884	15044	0.006016902039363434	5025	10019	11508	3263	24	14809	0.45329608586547476	1.0	0.05424089337942037	nRNA chr6:56,457,986-56,642,996(-)	1019
3	chr19:3	chr19	156842	58599378	9281	0.0037119694115482606	4140	5141	3859	5301	38	9098	0.5470645785652436	1.0	0.12315483245339942	mRNA ZNF615 ENST00000618487.4	388
883	chr7:883	chr7	42757557	156969973	8382	0.003352411120310044	2516	5866	4027	3873	5	8159	0.5098395217363386	1.0	0.0759961822953949	nRNA chr7:100,197,473-100,214,387(+)	542
1380	chr5:1380	chr5	62306180	150396827	7078	0.0028308716188922083	916	6162	6670	342	1	7023	0.7174501841104668	1.0	0.3058773664877084	nRNA ENST00000611950.1	391
3	chr10:3	chr10	5765702	133468290	6340	0.002535705858120458	2404	3936	5718	434	9	6020	0.5357070869913072	1.0	0.13485804416403785	mRNA ZNF518A ENST00000624776.4	464
867	chr17:867	chr17	29562314	30185883	5529	0.002211343484155838	1540	3989	1471	4042	1	5372	0.5250510617426627	1.0	0.08717670464821849	nRNA chr17:29,560,546-29,707,090(+)	1738
3	chr16:3	chr16	1510646	90175600	5458	0.002182946778173732	2753	2705	3428	1693	2	5322	0.5230486592620518	1.0	0.19237816049835105	mRNA ZFHX3 ENST00000268489.10	975
5941	chr13:5941	chr13	96453381	110512470	5338	0.0021349523455279186	283	5055	3475	1782	1	5058	0.4375947284944559	1.0	0.040464593480704386	nRNA chr13:110,149,060-110,299,118(-)	1415
3225	chr11:3225	chr11	5248270	64321809	4754	0.0019013794399849618	1240	3514	2733	2000	2	4622	0.7085693660233331	1.0	0.361800588977703	nRNA chr11:64,318,120-64,321,811(+)	508
2804	chr19:2804	chr19	36054750	55456484	4624	0.001849385471285331	1351	3273	3972	512	4	4245	0.45819020106547403	1.0	0.053200692041522495	nRNA chr19:42,325,634-42,378,769(+)	707
1097	chr3:1097	chr3	49940368	190656820	4062	0.001624611545060773	738	3324	3611	427	4	3803	0.486325974418662	1.0	0.047267355982274745	nRNA chr3:52,495,337-52,524,495(+)	1134
3	chr14:3	chr14	16373182	83170058	4006	0.0016022141431593934	2095	1911	2180	1556	231	3961	0.5854777389671421	1.0	0.21542685971043435	mRNA ADAM20 ENST00000256389.5	298
21523	chrX:21523	chrX	67521831	67853372	3992	0.0015966147926840487	3423	569	3961	1	0	3976	0.3706495665916184	1.0	0.09318637274549098	mRNA AR ENST00000396043.4	1563
3926	chr11:3926	chr11	67351592	85771062	3822	0.0015286226797691469	1120	2702	2176	1626	7	3646	0.4762207411772029	1.0	0.05389848246991104	mRNA SYTL2 ENST00000634661.1	585
3	chr18:3	chr18	1272287	65880930	3725	0.0014898271800471146	1487	2238	1827	1858	2	3681	0.5397848173103377	1.0	0.19006711409395974	nRNA chr18:58,535,414-58,538,552(+)	417
3	chrX:3	chrX	7049962	155568141	3671	0.0014682296853564987	1551	2120	2405	1152	5	3475	0.5388339685306087	1.0	0.08499046581312994	mRNA FRMPD4 ENST00000657982.1	228
3	chr20:3	chr20	13849252	64292490	3595	0.0014378332113474837	1939	1656	2630	907	0	3524	0.6151034167655569	1.0	0.2881780250347705	mRNA CHD6 ENST00000373233.8	493
8543	chr17:8543	chr17	10300830	46371505	3548	0.0014190353918945402	123	3425	13	3512	4	3339	0.43650326970098446	1.0	0.03664036076662908	nRNA chr17:10,383,155-10,537,862(+)	1165
14073	chr3:14073	chr3	9750038	195443031	3317	0.00132664610905135	1561	1756	1578	1716	4	3234	0.5112909840036354	1.0	0.09828157974072957	mRNA IGSF10 ENST00000282466.4	707
13345	chr21:13345	chr21	11628714	33931473	3292	0.0013166472689168057	2340	952	2630	635	0	3242	0.44309107049307217	1.0	0.04070473876063183	mRNA SON ENST00000300278.8	1362
3821	chr11:3821	chr11	63974621	64166104	3085	0.001233856872602778	1483	1602	976	2104	1	3011	0.5581216176697076	1.0	0.17893030794165316	mRNA FLRT1 ENST00000246841.3	1161
3723	chr11:3723	chr11	59712933	64328765	3071	0.0012282575221274333	71	3000	2989	36	38	2781	0.7610925944053177	0.9978501200675964	0.08889612504070335	nRNA chr11:64,251,529-64,267,923(+)	2931
247	chr17:247	chr17	15995681	81720975	3040	0.0012158589603605981	979	2061	2446	551	11	2895	0.4428474408577466	1.0	0.040460526315789475	nRNA chr17:81,395,456-81,466,331(+)	408
17233	chr6:17233	chr6	26026897	166439391	2769	0.0011074715333021369	938	1831	1961	758	37	2734	0.5895390985513415	1.0	0.2611050920910076	nRNA chr6:26,457,949-26,469,653(+)	136
4	chr21:4	chr21	8202827	45024528	2675	0.00106987589439625	554	2121	999	365	2	2267	0.6775729811651128	1.0	0.4691588785046729	nRNA chr21:8,380,664-8,450,668(+)	1181
4494	chr12:4494	chr12	1946055	96952309	2608	0.001043079002835671	578	2030	1275	1312	1	2553	0.4664002664275096	1.0	0.020705521472392636	nRNA chr12:2,676,000-2,691,118(-)	215
5019	chr12:5019	chr12	57096217	84580459	2466	0.000986285590871459	292	2174	2283	173	2	2341	0.4793479693464373	1.0	0.04460665044606651	nRNA chr12:57,128,482-57,213,361(+)	1240
19853	chr8:19853	chr8	76603277	92818668	2460	0.0009838858692391682	2236	224	2458	1	0	2458	0.6690389614529544	0.9928874373435974	0.3983739837398374	mRNA ZFHX4 ENST00000518282.5	1886
7093	chr15:7093	chr15	41183658	99133327	2410	0.0009638881889700795	1210	1200	1198	1203	0	2399	0.6474007490176042	1.0	0.35643153526970955	mRNA SYNM ENST00000336292.11	864
3918	chr11:3918	chr11	66848566	66875772	2304	0.0009214931067996113	824	1480	903	1367	18	2153	0.5798522668329598	1.0	0.1401909722222222	nRNA chr11:66,857,882-66,860,475(-)	488
15396	chr4:15396	chr4	47031590	86160251	2301	0.0009202932459834659	662	1639	844	1443	1	2286	0.546946600156843	1.0	0.061712299000434595	nRNA chr4:47,914,226-47,959,141(+)	280
2561	chr12:2561	chr12	100987388	124314863	2241	0.0008962960296605594	345	1896	1360	860	0	2197	0.4284611980978105	1.0	0.007585899152164213	nRNA chr12:123,762,187-123,935,720(+)	801
17153	chr6:17153	chr6	11174790	11353770	2199	0.0008794979782345248	938	1261	18	2170	1	2191	0.5893344979944142	1.0	0.002728512960436562	nRNA chr6:11,173,451-11,259,099(+)	901
19991	chr8:19991	chr8	102253867	104252174	2163	0.0008650996484407809	563	1600	1858	287	1	2102	0.5296807355943669	1.0	0.05825242718446602	nRNA chr8:102,254,197-102,412,759(-)	1351
17462	chr6:17462	chr6	33194314	43576035	2162	0.0008646996948353991	706	1456	1454	699	8	2076	0.5079311520032668	1.0	0.08001850138760407	nRNA chr6:33,200,444-33,202,692(+)	481
3376	chr11:3376	chr11	26249163	94492904	2140	0.0008559007155170001	543	1597	2028	102	1	2053	0.510868608165602	1.0	0.008411214953271028	nRNA chr11:68,047,283-68,050,880(+)	507
3	chr22:3	chr22	18906158	50780684	2140	0.0008559007155170001	750	1390	1344	516	0	2120	0.5178867654979368	1.0	0.05560747663551402	nRNA chr22:24,011,415-24,178,628(+)	407
226	chr1:226	chr1	13893297	228495392	2112	0.0008447020145663103	1141	971	2002	16	57	1957	0.5004173916324473	1.0	0.08475378787878787	nRNA chr1:154,582,056-154,599,446(-)	536
4847	chr12:4847	chr12	48996271	49060397	2106	0.0008423022929340197	1321	785	1983	113	7	1977	0.37949943874811387	1.0	0.030864197530864196	mRNA KMT2D ENST00000692637.1	615
16782	chr5:16782	chr5	140786195	141010579	2067	0.0008267041023241304	431	1636	1297	752	0	2066	0.5540161531816863	0.9921895861625671	0.0019351717464925011	nRNA ENST00000409700.4	246
11089	chr19:11089	chr19	56621282	56836401	2061	0.0008243043806918397	1325	736	338	1715	0	2041	0.5063187037262485	0.9994037747383118	0.1572052401746725	nRNA chr19:56,765,318-56,823,395(+)	512
4302	chr11:4302	chr11	118365047	118602178	2045	0.0008179051230057313	1496	549	1767	263	2	2017	0.3468991009167835	1.0	0.03765281173594132	mRNA KMT2A ENST00000649699.1	503
20820	chr9:20820	chr9	114865584	115401293	2045	0.0008179051230057313	636	1409	10	2023	0	2035	0.4054609496155549	1.0	0.0019559902200488996	nRNA chr9:114,850,967-115,121,030(+)	811
3914	chr11:3914	chr11	66590190	92891373	2040	0.0008159053549788225	930	1110	1140	9	884	2004	0.6069312915749226	1.0	0.24362745098039215	nRNA ENST00000333861.5	885
20188	chr8:20188	chr8	143916019	143976705	2023	0.0008091061436873323	1590	433	2016	0	0	1940	0.3292753536860011	0.9997752904891968	0.037567968363816116	mRNA PLEC ENST00000693060.1	799
4620	chr12:4620	chr12	10801541	108569097	2010	0.0008039067468173692	1123	887	1804	10	145	1880	0.6146907408985851	1.0	0.23233830845771145	mRNA FAM186A ENST00000327337.6	761
11263	chr2:11263	chr2	21001506	219538258	1998	0.0007991073035527879	1042	956	1326	661	1	1925	0.409782784130029	1.0	0.024024024024024024	mRNA APOB ENST00000233242.5	732
256	chr3:256	chr3	49691143	49723965	1920	0.0007679109223330094	402	1518	952	967	0	1822	0.5355289947944887	1.0	0.029166666666666667	nRNA chr3:49,689,561-49,721,529(+)	637
3	chr21:3	chr21	10413477	39349609	1917	0.0007667110615168641	1261	656	1811	77	0	1890	0.6818615890787715	1.0	0.3922796035472092	mRNA NRIP1 ENST00000400199.5	1007
3906	chr11:3906	chr11	38256511	127099649	1910	0.0007639113862791916	133	1777	662	1243	0	1869	0.5860261526748695	1.0	0.17015706806282724	nRNA chr11:66,334,493-66,339,875(+)	590
10107	chr19:10107	chr19	8855859	8981251	1873	0.0007491131028800659	1867	6	1861	2	0	1855	0.534493179748693	1.0	0.006406833956219968	mRNA MUC16 ENST00000397910.8	1814
18563	chr7:18563	chr7	82821985	143351952	1825	0.0007299153298217407	1687	138	1813	1	1	1810	0.6110797185889663	1.0	0.005479452054794521	mRNA PCLO ENST00000423517.6	1438
11113	chr19:11113	chr19	38536389	57916583	1810	0.000723916025741014	1485	325	1073	712	0	1780	0.5396928049057969	1.0	0.07845303867403315	mRNA ZNF814 ENST00000435989.7	248
4580	chr12:4580	chr12	8713806	104372762	1808	0.0007231161185302505	892	916	1092	112	84	780	0.5277125132677096	1.0	0.08794247787610619	mRNA PHC1 ENST00000543824.5	515
12523	chr20:12523	chr20	1118601	46491703	1785	0.0007139171856064696	722	1063	756	1024	0	1766	0.49703322531191074	1.0	0.06834733893557422	nRNA chr20:46,364,550-46,390,885(+)	317
1615	chr20:1615	chr20	41028933	41205063	1759	0.0007035183918665434	738	1021	1633	121	0	1664	0.6019140004941208	0.9958506226539612	0.06822057987492894	mRNA ZHX3 ENST00000432768.6	572
1398	chr1:1398	chr1	155337189	155853807	1753	0.0007011186702342528	1335	418	1542	187	4	1712	0.32408762148581977	1.0	0.013690815744438107	mRNA ASH1L ENST00000548830.2	212
3885	chr11:3885	chr11	28570650	65872564	1741	0.0006963192269696715	431	1310	719	1018	1	1625	0.3717229361258049	1.0	0.022400919012062034	nRNA chr11:65,860,432-65,866,440(+)	274
1381	chr1:1381	chr1	154983337	246666269	1719	0.0006875202476512725	1152	567	1715	1	0	1683	0.49655856866900955	1.0	0.09482257126236183	mRNA FLAD1 ENST00000368431.7	422
15579	chr4:15579	chr4	76435821	76800198	1700	0.0006799211291490187	1057	643	8	1687	0	1693	0.620640577630633	0.9786696434020996	0.14058823529411765	mRNA SHROOM3 ENST00000646790.1	868
5606	chr13:5606	chr13	23234487	23411581	1690	0.000675921593095201	1680	10	1681	6	0	1687	0.522194949146801	1.0	0.0017751479289940828	mRNA SACS ENST00000402364.1	1245
18464	chr7:18464	chr7	34627467	92242297	1647	0.0006587235880637846	924	723	778	859	1	1635	0.40280487853072416	1.0	0.03946569520340012	mRNA AKAP9 ENST00000681722.1	237
2424	chr10:2424	chr10	38010694	60733491	1633	0.0006531242375884397	1386	247	1505	125	0	1619	0.5483458806388194	1.0	0.16350275566442132	mRNA ANK3 ENST00000280772.7	613
17480	chr6:17480	chr6	33621326	100890326	1628	0.0006511244695615308	91	1537	1442	145	23	1517	0.5470168247718263	1.0	0.10012285012285012	nRNA chr6:33,621,321-33,696,574(+)	1392
3922	chr11:3922	chr11	67121066	67256030	1614	0.000645525119086186	644	970	631	982	0	1609	0.4618280520645355	0.9693040251731873	0.012391573729863693	nRNA chr11:67,252,335-67,261,545(-)	344
3903	chr11:3903	chr11	66268598	66289176	1611	0.0006443252582700407	255	1356	710	900	0	1560	0.6236826727053464	1.0	0.043451272501551834	nRNA chr11:66,268,589-66,276,629(+)	254
1224	chr15:1224	chr15	43534355	43802062	1602	0.0006407256758216047	687	915	618	949	6	1540	0.5805640173046972	1.0	0.025593008739076155	nRNA chr15:43,794,161-43,800,220(-)	332
20038	chr8:20038	chr8	112210535	141729916	1599	0.0006395258150054593	299	1300	1238	347	0	1580	0.3700784634107991	0.9983121156692505	0.0050031269543464665	nRNA chr8:132,866,957-133,134,903(+)	706
3298	chr11:3298	chr11	12452817	64844653	1588	0.0006351263253462599	136	1452	1576	1	10	1453	0.6857136601907077	1.0	0.08501259445843828	nRNA chr11:64,823,051-64,844,653(-)	1452
3782	chr11:3782	chr11	62516540	62534074	1577	0.0006307268356870603	1577	0	1565	0	0	1560	0.7323492900359154	1.0	0.011414077362079899	mRNA AHNAK ENST00000378024.9	1577
3357	chr11:3357	chr11	19350736	63768688	1570	0.0006279271604493878	362	1208	1366	198	0	1553	0.5345296625795353	0.9999058246612549	0.05987261146496815	nRNA chr11:63,763,302-63,765,962(-)	580
2913	chr2:2913	chr2	98997895	172596283	1547	0.000618728227525607	400	1147	538	991	1	1490	0.42317000437352104	1.0	0.058823529411764705	nRNA chr2:172,427,417-172,504,534(+)	262
3827	chr11:3827	chr11	64269831	64289487	1546	0.0006183282739202253	656	890	1264	258	0	1452	0.5539599449005108	1.0	0.07309184993531695	nRNA chr11:64,286,419-64,289,494(+)	746
16223	chr6:16223	chr6	26883092	57942859	1528	0.0006111291090233532	238	1290	8	1477	0	1511	0.5185149744529697	1.0	0.0032722513089005235	nRNA chr6:32,262,701-32,407,763(+)	564
241	chr1:241	chr1	15847747	221517039	1524	0.0006095292946018262	1402	122	1514	4	0	1518	0.6520704841204574	1.0	0.15485564304461943	mRNA SPEN ENST00000375759.8	926
9395	chr17:9395	chr17	80287821	80430433	1521	0.0006083294337856809	1156	365	1053	462	0	1494	0.6662115889646109	0.9915047287940979	0.3556870479947403	mRNA RNF213 ENST00000508628.6	924
3915	chr11:3915	chr11	66616632	66677664	1509	0.0006035299905210996	1159	350	1347	140	0	1486	0.6040339350744816	0.9999860525131226	0.15374420145791914	mRNA RBM14 ENST00000310137.5	445
3986	chr11:3986	chr11	70472413	124898187	1505	0.0006019301760995724	457	1048	1040	459	0	1484	0.5315772762027047	1.0	0.03388704318936877	nRNA chr11:70,896,384-71,092,477(-)	358
16068	chr4:16068	chr4	83052074	186709840	1501	0.0006003303616780453	1471	30	1491	1	4	1489	0.7841897326962728	1.0	0.480346435709527	mRNA FAT1 ENST00000441802.7	1419
5026	chr12:5026	chr12	57472286	57585703	1499	0.0005995304544672818	391	1108	1167	327	1	1410	0.4923663449034423	1.0	0.037358238825883926	mRNA MBD6 ENST00000355673.8	186
13464	chr21:13464	chr21	45421393	45542370	1489	0.000595530918413464	608	881	767	699	0	1427	0.44302224727313716	1.0	0.056413700470114174	nRNA chr21:45,493,571-45,531,541(-)	310
17418	chr6:17418	chr6	31622543	31958880	1486	0.0005943310575973188	449	1037	1358	119	5	1321	0.4175336437010298	1.0	0.05787348586810229	nRNA chr6:31,620,714-31,637,771(+)	168
20009	chr8:20009	chr8	104714732	105955347	1471	0.0005883317535165921	676	795	56	1415	0	1471	0.5162395544294432	0.970058798789978	0.04894629503738953	nRNA chr8:105,785,054-105,911,869(-)	551
17613	chr6:17613	chr6	29199014	43369630	1471	0.0005883317535165921	1075	396	1333	134	1	1446	0.6616954203938178	1.0	0.22501699524133242	mRNA ZNF318 ENST00000361428.3	1033
3911	chr11:3911	chr11	66480035	67105541	1466	0.0005863319854896832	548	918	729	712	2	1391	0.47980046236956186	1.0	0.020463847203274217	nRNA chr11:66,491,604-66,495,750(+)	143
17935	chr6:17935	chr6	111259392	111601434	1465	0.0005859320318843015	915	550	240	1218	0	1459	0.521254158712949	0.9926770329475403	0.00477815699658703	mRNA REV3L ENST00000368802.8	523
14257	chr3:14257	chr3	44917550	64367465	1457	0.0005827324030412472	594	863	949	497	0	1441	0.5109578199293426	0.9969315528869629	0.019217570350034317	mRNA PRICKLE2 ENST00000640303.1	212
6745	chr3:6745	chr3	52322393	52400492	1454	0.0005815325422251019	59	1395	1444	0	0	1367	0.38537093123326277	1.0	0.030261348005502064	nRNA chr3:52,316,318-52,400,492(+)	1042
4858	chr12:4858	chr12	49588420	49763385	1451	0.0005803326814089565	625	826	651	793	0	1414	0.4901027757549937	0.9963679909706116	0.026878015161957272	nRNA chr12:49,644,952-49,652,242(-)	267
6278	chr14:6278	chr14	24299909	51095140	1436	0.00057433337732823	581	855	743	649	3	1257	0.5652957185162465	1.0	0.10027855153203342	mRNA NOP9 ENST00000267425.8	239
3999	chr11:3999	chr11	71998804	72035898	1429	0.0005715337020905575	957	472	468	957	0	1407	0.45687925937846874	1.0	0.00489853044086774	mRNA NUMA1 ENST00000620566.4	383
709	chr1:709	chr1	47764415	171285845	1425	0.0005699338876690304	165	1260	165	1250	0	1414	0.37985967883023253	0.9977604746818542	0.011228070175438596	nRNA chr1:170,863,238-171,251,832(-)	386
11104	chr19:11104	chr19	57364867	57477520	1411	0.0005643345371936856	959	452	1112	294	0	1405	0.6167869786253367	1.0	0.10701630049610206	mRNA ZNF749 ENST00000334181.5	279
11293	chr2:11293	chr2	26308556	228676769	1406	0.0005623347691667767	100	1306	743	658	0	1384	0.4862520610993121	1.0	0.01991465149359886	nRNA chr2:26,309,215-26,319,102(-)	340
6004	chr13:6004	chr13	109755835	109786239	1401	0.0005603350011398677	1392	9	1223	177	0	1401	0.8355473256885985	0.9644331336021423	0.6209850107066381	mRNA IRS2 ENST00000375856.5	1392
4488	chr12:4488	chr12	753096	909121	1383	0.0005531358362429958	1005	378	1361	4	0	1371	0.5190363438033639	0.9992592334747314	0.0274765003615329	mRNA WNK1 ENST00000676347.1	360
3	chr13:3	chr13	19292270	114301764	1366	0.0005463366249515056	830	536	633	687	3	1313	0.5307643424779569	1.0	0.13616398243045388	mRNA TRIM13 ENST00000457662.2	154
5591	chr5:5591	chr5	177402132	177456285	1360	0.000543936903319215	258	1102	531	822	1	1268	0.5771603672593997	1.0	0.03235294117647059	nRNA chr5:177,403,203-177,432,257(+)	312
14331	chr3:14331	chr3	49624972	49671352	1357	0.0005427370425030696	1354	3	1353	0	1	1351	0.781508267654673	1.0	0.3728813559322034	mRNA BSN ENST00000296452.5	1340
3838	chr11:3838	chr11	64606765	64879701	1356	0.0005423370888976879	859	497	1019	322	5	1333	0.4211725651500829	1.0	0.05088495575221239	nRNA chr11:64,646,398-64,659,681(+)	236
3765	chr11:3765	chr11	61713757	94913750	1348	0.0005391374600546337	286	1062	491	849	1	1323	0.4481683385714568	1.0	0.013353115727002967	nRNA chr11:61,768,500-61,790,603(-)	238
6983	chr15:6983	chr15	24675779	25409136	1335	0.0005339380631846706	220	1115	1041	286	0	1325	0.7107599336353971	0.996311366558075	0.36479400749063673	nRNA ENST00000329468.5	535
11548	chr2:11548	chr2	73385786	125769889	1322	0.0005287386663147075	1315	7	1235	84	0	1316	0.3506181971050247	1.0	0.0045385779122541605	mRNA ALMS1 ENST00000614410.4	533
20462	chr9:20462	chr9	39099963	121177512	1313	0.0005251390838662716	180	1133	1286	11	0	1298	0.31165150726272217	0.9739662408828735	0.0015232292460015233	nRNA chr9:121,123,930-121,177,430(+)	281
9623	chr18:9623	chr18	26455547	75064577	1305	0.0005219394550232173	1106	199	1005	290	0	1291	0.4990590082888288	1.0	0.13869731800766283	mRNA ZNF407 ENST00000299687.10	383
3878	chr11:3878	chr11	65615918	65637417	1301	0.0005203396406016902	520	781	1291	0	6	1157	0.5049338489477391	1.0	0.21368178324365872	nRNA chr11:65,615,775-65,637,439(+)	674
981	chr5:981	chr5	657453	150086587	1298	0.0005191397797855449	499	799	1202	59	1	1245	0.517993662819892	1.0	0.07318952234206472	nRNA chr5:150,053,290-150,086,590(-)	221
3818	chr11:3818	chr11	63839004	63910852	1295	0.0005179399189693995	241	1054	1282	0	1	1233	0.45499040583170175	1.0	0.03166023166023166	nRNA chr11:63,898,086-63,909,539(+)	801
851	chr1:851	chr1	74198237	74544337	1294	0.0005175399653640178	517	777	381	911	0	1285	0.5629043778328303	0.9991379976272583	0.14837712519319937	nRNA chr1:74,235,386-74,544,428(+)	440
10296	chr19:10296	chr19	16479069	18281509	1284	0.0005135404293102001	746	538	853	404	16	1263	0.5143022576413724	1.0	0.07710280373831775	mRNA C19orf44 ENST00000221671.8	178
3917	chr11:3917	chr11	66744697	122536969	1279	0.0005115406612832911	162	1117	1227	38	2	1244	0.5680854121824556	1.0	0.11102423768569195	nRNA chr11:66,842,834-66,846,532(+)	431
1384	chr1:1384	chr1	155002667	155062749	1278	0.0005111407076779093	805	473	1258	9	6	1180	0.5755603424942409	1.0	0.1056338028169014	mRNA ZBTB7B ENST00000292176.2	674
15424	chr4:15424	chr4	53377579	54581277	1275	0.000509940846861764	436	839	910	354	0	1261	0.5120351260097004	1.0	0.1192156862745098	nRNA chr4:54,229,279-54,298,245(+)	370
14282	chr3:14282	chr3	46921824	47009685	1275	0.000509940846861764	179	1096	1270	0	0	1131	0.31438510254390684	0.9986523389816284	0.023529411764705882	nRNA chr3:46,987,989-47,009,704(+)	475
15139	chr4:15139	chr4	960144	96698498	1272	0.0005087409860456187	173	1099	748	523	0	1236	0.3978617236035753	0.9946267604827881	0.014150943396226415	nRNA chr4:958,886-973,322(-)	256
11944	chr2:11944	chr2	130229380	177618735	1272	0.0005087409860456187	336	936	390	781	53	1250	0.658794230856177	1.0	0.300314465408805	nRNA ENST00000355689.6	309
3206	chr11:3206	chr11	4709586	4992402	1267	0.0005067412180187099	124	1143	731	533	0	1266	0.7581439139424355	0.9999449849128723	0.4561957379636938	nRNA ENST00000322110.8	182
3854	chr11:3854	chr11	65090543	65117698	1263	0.0005051414035971828	348	915	845	404	10	1142	0.5394881800095819	1.0	0.15122723673792557	nRNA ENST00000310597.6	276
122	chr3:122	chr3	38846462	169663595	1262	0.0005047414499918009	420	842	1135	113	1	1218	0.4284004044893202	1.0	0.026148969889064975	nRNA chr3:39,107,679-39,138,903(+)	235
1977	chr4:1977	chr4	112514314	140154173	1261	0.0005043414963864192	899	362	837	416	0	1255	0.6016293745746424	1.0	0.3132434575733545	mRNA MAML3 ENST00000509479.6	511
6261	chr14:6261	chr14	23521646	23567743	1250	0.0004999420067272197	640	610	45	1200	2	1206	0.4926469778738916	1.0	0.0176	mRNA ZFHX2 ENST00000419474.5	461
9505	chr18:9505	chr18	7231092	47099420	1239	0.0004955425170680201	36	1203	98	441	81	1236	0.62956818162078	1.0	0.17110573042776434	nRNA chr18:46,946,433-47,054,849(+)	504
1024	chr5:1024	chr5	138372474	139325647	1238	0.0004951425634626384	687	551	1231	0	0	1224	0.5239890063292857	1.0	0.25363489499192243	mRNA KDM3B ENST00000314358.10	461
5974	chr13:5974	chr13	102729380	102758946	1237	0.0004947426098572565	1237	0	1237	0	0	1235	0.35150845325871904	0.9995389580726624	0.0016168148746968471	mRNA CCDC168 ENST00000322527.4	1237
9049	chr17:9049	chr17	46031083	76652043	1234	0.0004935427490411113	601	633	731	493	0	1222	0.4279990578409906	1.0	0.07779578606158834	mRNA KANSL1 ENST00000638902.1	169
7434	chr15:7434	chr15	85521306	85744803	1225	0.0004899431665926753	693	532	682	539	0	1215	0.5807322581659774	0.9984145760536194	0.15918367346938775	mRNA AKAP13 ENST00000559362.5	547
14442	chr3:14442	chr3	69022927	161251265	1222	0.0004887433057765299	360	862	286	930	0	1214	0.516588266681325	0.9943549633026123	0.013911620294599018	nRNA chr3:69,023,076-69,052,290(-)	319
16594	chr5:16594	chr5	107861391	180861268	1222	0.0004887433057765299	1178	44	1220	1	0	1215	0.7201082403680124	0.982579231262207	0.486088379705401	mRNA ZFP62 ENST00000502412.2	977
14178	chr3:14178	chr3	32526471	147279745	1220	0.0004879433985657664	537	683	705	510	0	1205	0.5093458051755109	1.0	0.1860655737704918	mRNA KBTBD12 ENST00000497045.1	135
8696	chr17:8696	chr17	28720000	28742360	1218	0.0004871434913550028	122	1096	206	1005	4	1165	0.5468920399304877	1.0	0.035303776683087026	nRNA chr17:28,732,962-28,742,765(-)	474
15815	chr4:15815	chr4	125109334	125492011	1216	0.00048634358414423925	1215	1	1213	0	0	1211	0.7386158215139356	1.0	0.003289473684210526	mRNA FAT4 ENST00000394329.9	1199
8703	chr17:8703	chr17	29073525	80253191	1210	0.0004839438625119486	636	574	907	273	2	1146	0.445999294935056	1.0	0.11652892561983472	mRNA MYO18A ENST00000531253.5	432
