condition	locus_id	true_pool	pred_pool	count
gdna_zero_ss_0.99_nrna_zero	43	mrna	mrna	243
gdna_zero_ss_0.99_nrna_zero	11	mrna	mrna	1
gdna_zero_ss_0.99_nrna_zero	11	mrna	nrna	1
gdna_low_ss_0.50_nrna_zero	24	mrna	mrna	111393
gdna_low_ss_0.50_nrna_zero	-1	mrna	gdna	2748
gdna_low_ss_0.50_nrna_zero	27	mrna	mrna	72827
gdna_low_ss_0.50_nrna_zero	30	mrna	mrna	35063
gdna_low_ss_0.50_nrna_zero	44	mrna	mrna	94447
gdna_low_ss_0.50_nrna_zero	5	mrna	mrna	10787
gdna_low_ss_0.50_nrna_zero	9	mrna	mrna	7038
gdna_low_ss_0.50_nrna_zero	6	mrna	mrna	12456
gdna_low_ss_0.50_nrna_zero	3	mrna	mrna	3919
gdna_low_ss_0.50_nrna_zero	35	mrna	mrna	2385
gdna_low_ss_0.50_nrna_zero	45	mrna	mrna	34965
gdna_low_ss_0.50_nrna_zero	12	mrna	mrna	558
gdna_low_ss_0.50_nrna_zero	0	mrna	mrna	394
gdna_low_ss_0.50_nrna_zero	52	mrna	mrna	69792
gdna_low_ss_0.50_nrna_zero	8	mrna	mrna	152
gdna_low_ss_0.50_nrna_zero	49	mrna	mrna	42
gdna_low_ss_0.50_nrna_zero	48	mrna	mrna	13
gdna_low_ss_0.50_nrna_zero	42	mrna	nrna	971
gdna_low_ss_0.50_nrna_zero	4	mrna	mrna	84216
gdna_low_ss_0.50_nrna_zero	23	mrna	nrna	1
gdna_low_ss_0.50_nrna_zero	36	mrna	mrna	1209
gdna_low_ss_0.50_nrna_zero	-1	gdna	gdna	247790
gdna_low_ss_0.50_nrna_zero	21	gdna	mrna	202
gdna_low_ss_0.50_nrna_zero	44	gdna	mrna	67
gdna_low_ss_0.50_nrna_zero	35	gdna	mrna	33
gdna_low_ss_0.50_nrna_zero	26	gdna	mrna	103
gdna_low_ss_0.50_nrna_zero	1	gdna	mrna	42
gdna_low_ss_0.50_nrna_zero	41	gdna	mrna	109
gdna_low_ss_0.50_nrna_zero	19	gdna	mrna	40
gdna_low_ss_0.50_nrna_zero	49	gdna	mrna	6
gdna_low_ss_0.50_nrna_zero	24	gdna	mrna	124
gdna_low_ss_0.50_nrna_zero	6	gdna	mrna	86
gdna_low_ss_0.50_nrna_zero	32	gdna	mrna	93
gdna_low_ss_0.50_nrna_zero	7	gdna	nrna	14
gdna_low_ss_0.50_nrna_zero	4	gdna	mrna	92
gdna_low_ss_0.50_nrna_zero	52	gdna	mrna	115
gdna_low_ss_0.50_nrna_zero	34	gdna	mrna	87
gdna_low_ss_0.50_nrna_zero	10	gdna	mrna	32
gdna_low_ss_0.50_nrna_zero	5	gdna	mrna	59
gdna_low_ss_0.50_nrna_zero	15	gdna	mrna	110
gdna_low_ss_0.50_nrna_zero	43	gdna	mrna	92
gdna_low_ss_0.50_nrna_zero	27	gdna	mrna	75
gdna_low_ss_0.50_nrna_zero	45	gdna	mrna	41
gdna_low_ss_0.50_nrna_zero	37	gdna	mrna	60
gdna_low_ss_0.50_nrna_zero	42	gdna	nrna	17
gdna_low_ss_0.50_nrna_zero	14	gdna	mrna	21
gdna_low_ss_0.50_nrna_zero	39	gdna	mrna	94
gdna_low_ss_0.50_nrna_zero	31	gdna	nrna	29
gdna_low_ss_0.50_nrna_zero	9	gdna	mrna	28
gdna_low_ss_0.50_nrna_zero	22	gdna	mrna	18
gdna_low_ss_0.50_nrna_zero	30	gdna	mrna	24
gdna_low_ss_0.50_nrna_zero	23	gdna	nrna	1
gdna_low_ss_0.50_nrna_zero	47	gdna	mrna	18
gdna_low_ss_0.50_nrna_zero	20	gdna	nrna	16
gdna_low_ss_0.50_nrna_zero	46	gdna	mrna	32
gdna_low_ss_0.50_nrna_zero	25	gdna	mrna	63
gdna_low_ss_0.50_nrna_zero	-1	gdna	unresolved	23
gdna_low_ss_0.50_nrna_zero	28	gdna	mrna	12
gdna_low_ss_0.50_nrna_zero	2	gdna	mrna	19
gdna_low_ss_0.50_nrna_zero	48	gdna	mrna	2
gdna_low_ss_0.50_nrna_zero	40	gdna	mrna	1
gdna_low_ss_0.50_nrna_zero	36	gdna	mrna	18
gdna_low_ss_0.50_nrna_zero	17	gdna	mrna	32
gdna_low_ss_0.50_nrna_zero	12	gdna	mrna	7
gdna_low_ss_0.50_nrna_zero	3	gdna	mrna	4
gdna_low_ss_0.50_nrna_zero	0	gdna	mrna	18
gdna_low_ss_0.50_nrna_zero	33	gdna	mrna	10
gdna_low_ss_0.50_nrna_zero	34	mrna	mrna	36801
gdna_low_ss_0.50_nrna_zero	43	mrna	mrna	15121
gdna_low_ss_0.50_nrna_zero	26	mrna	mrna	9707
gdna_low_ss_0.50_nrna_zero	10	mrna	mrna	8612
gdna_low_ss_0.50_nrna_zero	17	mrna	mrna	4763
gdna_low_ss_0.50_nrna_zero	20	mrna	nrna	3605
gdna_low_ss_0.50_nrna_zero	7	mrna	nrna	2241
gdna_low_ss_0.50_nrna_zero	19	mrna	mrna	1445
gdna_low_ss_0.50_nrna_zero	25	mrna	mrna	1674
gdna_low_ss_0.50_nrna_zero	14	mrna	mrna	177
gdna_low_ss_0.50_nrna_zero	15	mrna	mrna	178660
gdna_low_ss_0.50_nrna_zero	28	mrna	mrna	62
gdna_low_ss_0.50_nrna_zero	39	mrna	mrna	66476
gdna_low_ss_0.50_nrna_zero	13	mrna	mrna	49
gdna_low_ss_0.50_nrna_zero	1	mrna	mrna	4772
gdna_low_ss_0.50_nrna_zero	18	mrna	mrna	22
gdna_low_ss_0.50_nrna_zero	2	mrna	mrna	283
gdna_low_ss_0.50_nrna_zero	41	mrna	mrna	6502
gdna_low_ss_0.50_nrna_zero	8	gdna	mrna	6
gdna_low_ss_0.50_nrna_zero	13	gdna	mrna	7
gdna_low_ss_0.50_nrna_zero	38	gdna	mrna	6
gdna_low_ss_0.50_nrna_zero	21	mrna	mrna	79674
gdna_low_ss_0.50_nrna_zero	22	mrna	mrna	4459
gdna_low_ss_0.50_nrna_zero	31	mrna	nrna	4234
gdna_low_ss_0.50_nrna_zero	32	mrna	mrna	23509
gdna_low_ss_0.50_nrna_zero	33	mrna	mrna	463
gdna_low_ss_0.50_nrna_zero	47	mrna	mrna	275
gdna_low_ss_0.50_nrna_zero	38	mrna	mrna	14
gdna_low_ss_0.50_nrna_zero	18	gdna	mrna	2
gdna_low_ss_0.50_nrna_zero	37	mrna	mrna	863
gdna_low_ss_0.50_nrna_zero	46	mrna	mrna	161
gdna_low_ss_0.99_nrna_zero	24	mrna	mrna	111346
gdna_low_ss_0.99_nrna_zero	-1	mrna	gdna	2256
gdna_low_ss_0.99_nrna_zero	27	mrna	mrna	72790
gdna_low_ss_0.99_nrna_zero	30	mrna	mrna	35060
gdna_low_ss_0.99_nrna_zero	44	mrna	mrna	94422
gdna_low_ss_0.99_nrna_zero	5	mrna	mrna	10814
gdna_low_ss_0.99_nrna_zero	9	mrna	mrna	7041
gdna_low_ss_0.99_nrna_zero	6	mrna	mrna	12493
gdna_low_ss_0.99_nrna_zero	3	mrna	mrna	3918
gdna_low_ss_0.99_nrna_zero	35	mrna	mrna	2441
gdna_low_ss_0.99_nrna_zero	45	mrna	mrna	34971
gdna_low_ss_0.99_nrna_zero	12	mrna	mrna	565
gdna_low_ss_0.99_nrna_zero	0	mrna	mrna	408
gdna_low_ss_0.99_nrna_zero	52	mrna	mrna	69763
gdna_low_ss_0.99_nrna_zero	8	mrna	mrna	159
gdna_low_ss_0.99_nrna_zero	49	mrna	mrna	49
gdna_low_ss_0.99_nrna_zero	48	mrna	mrna	18
gdna_low_ss_0.99_nrna_zero	42	mrna	nrna	971
gdna_low_ss_0.99_nrna_zero	4	mrna	mrna	84201
gdna_low_ss_0.99_nrna_zero	23	mrna	nrna	1
gdna_low_ss_0.99_nrna_zero	36	mrna	mrna	1225
gdna_low_ss_0.99_nrna_zero	-1	gdna	gdna	248243
gdna_low_ss_0.99_nrna_zero	44	gdna	mrna	60
gdna_low_ss_0.99_nrna_zero	35	gdna	mrna	25
gdna_low_ss_0.99_nrna_zero	26	gdna	mrna	77
gdna_low_ss_0.99_nrna_zero	19	gdna	mrna	23
gdna_low_ss_0.99_nrna_zero	24	gdna	mrna	111
gdna_low_ss_0.99_nrna_zero	6	gdna	mrna	64
gdna_low_ss_0.99_nrna_zero	4	gdna	mrna	80
gdna_low_ss_0.99_nrna_zero	21	gdna	mrna	166
gdna_low_ss_0.99_nrna_zero	37	gdna	mrna	36
gdna_low_ss_0.99_nrna_zero	34	gdna	mrna	65
gdna_low_ss_0.99_nrna_zero	10	gdna	mrna	23
gdna_low_ss_0.99_nrna_zero	15	gdna	mrna	89
gdna_low_ss_0.99_nrna_zero	41	gdna	mrna	86
gdna_low_ss_0.99_nrna_zero	52	gdna	mrna	101
gdna_low_ss_0.99_nrna_zero	43	gdna	mrna	68
gdna_low_ss_0.99_nrna_zero	27	gdna	mrna	70
gdna_low_ss_0.99_nrna_zero	45	gdna	mrna	37
gdna_low_ss_0.99_nrna_zero	32	gdna	mrna	75
gdna_low_ss_0.99_nrna_zero	42	gdna	nrna	12
gdna_low_ss_0.99_nrna_zero	1	gdna	mrna	35
gdna_low_ss_0.99_nrna_zero	47	gdna	mrna	13
gdna_low_ss_0.99_nrna_zero	14	gdna	mrna	17
gdna_low_ss_0.99_nrna_zero	5	gdna	mrna	43
gdna_low_ss_0.99_nrna_zero	39	gdna	mrna	84
gdna_low_ss_0.99_nrna_zero	31	gdna	nrna	25
gdna_low_ss_0.99_nrna_zero	9	gdna	mrna	21
gdna_low_ss_0.99_nrna_zero	22	gdna	mrna	12
gdna_low_ss_0.99_nrna_zero	25	gdna	mrna	37
gdna_low_ss_0.99_nrna_zero	48	gdna	mrna	8
gdna_low_ss_0.99_nrna_zero	46	gdna	mrna	27
gdna_low_ss_0.99_nrna_zero	-1	gdna	unresolved	23
gdna_low_ss_0.99_nrna_zero	0	gdna	mrna	15
gdna_low_ss_0.99_nrna_zero	25	gdna	nrna	1
gdna_low_ss_0.99_nrna_zero	12	gdna	mrna	3
gdna_low_ss_0.99_nrna_zero	17	gdna	mrna	26
gdna_low_ss_0.99_nrna_zero	7	gdna	nrna	7
gdna_low_ss_0.99_nrna_zero	30	gdna	mrna	20
gdna_low_ss_0.99_nrna_zero	38	gdna	mrna	6
gdna_low_ss_0.99_nrna_zero	11	gdna	mrna	1
gdna_low_ss_0.99_nrna_zero	2	gdna	mrna	8
gdna_low_ss_0.99_nrna_zero	3	gdna	mrna	4
gdna_low_ss_0.99_nrna_zero	18	gdna	mrna	3
gdna_low_ss_0.99_nrna_zero	49	gdna	mrna	2
gdna_low_ss_0.99_nrna_zero	34	mrna	mrna	36786
gdna_low_ss_0.99_nrna_zero	43	mrna	mrna	15177
gdna_low_ss_0.99_nrna_zero	26	mrna	mrna	9802
gdna_low_ss_0.99_nrna_zero	10	mrna	mrna	8615
gdna_low_ss_0.99_nrna_zero	17	mrna	mrna	4769
gdna_low_ss_0.99_nrna_zero	20	mrna	nrna	3612
gdna_low_ss_0.99_nrna_zero	7	mrna	nrna	2234
gdna_low_ss_0.99_nrna_zero	19	mrna	mrna	1488
gdna_low_ss_0.99_nrna_zero	25	mrna	mrna	1742
gdna_low_ss_0.99_nrna_zero	14	mrna	mrna	194
gdna_low_ss_0.99_nrna_zero	15	mrna	mrna	178607
gdna_low_ss_0.99_nrna_zero	28	mrna	mrna	73
gdna_low_ss_0.99_nrna_zero	39	mrna	mrna	66461
gdna_low_ss_0.99_nrna_zero	13	mrna	mrna	50
gdna_low_ss_0.99_nrna_zero	1	mrna	mrna	4784
gdna_low_ss_0.99_nrna_zero	18	mrna	mrna	29
gdna_low_ss_0.99_nrna_zero	2	mrna	mrna	298
gdna_low_ss_0.99_nrna_zero	41	mrna	mrna	6573
gdna_low_ss_0.99_nrna_zero	20	gdna	nrna	10
gdna_low_ss_0.99_nrna_zero	36	gdna	mrna	11
gdna_low_ss_0.99_nrna_zero	28	gdna	mrna	5
gdna_low_ss_0.99_nrna_zero	33	gdna	mrna	3
gdna_low_ss_0.99_nrna_zero	45	gdna	nrna	3
gdna_low_ss_0.99_nrna_zero	29	gdna	mrna	1
gdna_low_ss_0.99_nrna_zero	8	gdna	mrna	7
gdna_low_ss_0.99_nrna_zero	8	gdna	nrna	2
gdna_low_ss_0.99_nrna_zero	21	mrna	mrna	79673
gdna_low_ss_0.99_nrna_zero	22	mrna	mrna	4463
gdna_low_ss_0.99_nrna_zero	31	mrna	nrna	4242
gdna_low_ss_0.99_nrna_zero	32	mrna	mrna	23536
gdna_low_ss_0.99_nrna_zero	33	mrna	mrna	472
gdna_low_ss_0.99_nrna_zero	47	mrna	mrna	290
gdna_low_ss_0.99_nrna_zero	38	mrna	mrna	19
gdna_low_ss_0.99_nrna_zero	13	gdna	mrna	3
gdna_low_ss_0.99_nrna_zero	12	gdna	nrna	1
gdna_low_ss_0.99_nrna_zero	37	mrna	mrna	908
gdna_low_ss_0.99_nrna_zero	46	mrna	mrna	191
gdna_low_ss_0.99_nrna_zero	13	gdna	nrna	1
gdna_low_ss_0.99_nrna_zero	0	gdna	nrna	1
gdna_med_ss_0.50_nrna_zero	24	mrna	mrna	110988
gdna_med_ss_0.50_nrna_zero	-1	mrna	gdna	11541
gdna_med_ss_0.50_nrna_zero	27	mrna	mrna	72533
gdna_med_ss_0.50_nrna_zero	30	mrna	mrna	34976
gdna_med_ss_0.50_nrna_zero	44	mrna	mrna	94293
gdna_med_ss_0.50_nrna_zero	5	mrna	mrna	10458
gdna_med_ss_0.50_nrna_zero	9	mrna	mrna	6855
gdna_med_ss_0.50_nrna_zero	6	mrna	mrna	12003
gdna_med_ss_0.50_nrna_zero	3	mrna	mrna	3880
gdna_med_ss_0.50_nrna_zero	35	mrna	mrna	2144
gdna_med_ss_0.50_nrna_zero	45	mrna	mrna	34879
gdna_med_ss_0.50_nrna_zero	12	mrna	mrna	536
gdna_med_ss_0.50_nrna_zero	0	mrna	mrna	363
gdna_med_ss_0.50_nrna_zero	52	mrna	mrna	69262
gdna_med_ss_0.50_nrna_zero	8	mrna	mrna	136
gdna_med_ss_0.50_nrna_zero	49	mrna	mrna	33
gdna_med_ss_0.50_nrna_zero	48	mrna	mrna	13
gdna_med_ss_0.50_nrna_zero	42	mrna	nrna	892
gdna_med_ss_0.50_nrna_zero	4	mrna	mrna	83956
gdna_med_ss_0.50_nrna_zero	36	mrna	mrna	1147
gdna_med_ss_0.50_nrna_zero	-1	gdna	gdna	992874
gdna_med_ss_0.50_nrna_zero	45	gdna	mrna	123
gdna_med_ss_0.50_nrna_zero	6	gdna	mrna	278
gdna_med_ss_0.50_nrna_zero	17	gdna	mrna	98
gdna_med_ss_0.50_nrna_zero	39	gdna	mrna	282
gdna_med_ss_0.50_nrna_zero	15	gdna	mrna	440
gdna_med_ss_0.50_nrna_zero	44	gdna	mrna	245
gdna_med_ss_0.50_nrna_zero	25	gdna	mrna	163
gdna_med_ss_0.50_nrna_zero	52	gdna	mrna	436
gdna_med_ss_0.50_nrna_zero	4	gdna	mrna	322
gdna_med_ss_0.50_nrna_zero	30	gdna	mrna	85
gdna_med_ss_0.50_nrna_zero	41	gdna	mrna	341
gdna_med_ss_0.50_nrna_zero	21	gdna	mrna	683
gdna_med_ss_0.50_nrna_zero	26	gdna	mrna	300
gdna_med_ss_0.50_nrna_zero	5	gdna	mrna	194
gdna_med_ss_0.50_nrna_zero	35	gdna	mrna	160
gdna_med_ss_0.50_nrna_zero	1	gdna	mrna	120
gdna_med_ss_0.50_nrna_zero	32	gdna	mrna	276
gdna_med_ss_0.50_nrna_zero	34	gdna	mrna	255
gdna_med_ss_0.50_nrna_zero	20	gdna	nrna	72
gdna_med_ss_0.50_nrna_zero	27	gdna	mrna	311
gdna_med_ss_0.50_nrna_zero	43	gdna	mrna	278
gdna_med_ss_0.50_nrna_zero	24	gdna	mrna	450
gdna_med_ss_0.50_nrna_zero	7	gdna	nrna	50
gdna_med_ss_0.50_nrna_zero	10	gdna	mrna	133
gdna_med_ss_0.50_nrna_zero	37	gdna	mrna	149
gdna_med_ss_0.50_nrna_zero	-1	gdna	unresolved	128
gdna_med_ss_0.50_nrna_zero	31	gdna	nrna	89
gdna_med_ss_0.50_nrna_zero	47	gdna	mrna	39
gdna_med_ss_0.50_nrna_zero	36	gdna	mrna	45
gdna_med_ss_0.50_nrna_zero	9	gdna	mrna	95
gdna_med_ss_0.50_nrna_zero	19	gdna	mrna	136
gdna_med_ss_0.50_nrna_zero	0	gdna	mrna	18
gdna_med_ss_0.50_nrna_zero	46	gdna	mrna	44
gdna_med_ss_0.50_nrna_zero	14	gdna	mrna	29
gdna_med_ss_0.50_nrna_zero	12	gdna	mrna	24
gdna_med_ss_0.50_nrna_zero	22	gdna	mrna	36
gdna_med_ss_0.50_nrna_zero	2	gdna	mrna	32
gdna_med_ss_0.50_nrna_zero	28	gdna	mrna	18
gdna_med_ss_0.50_nrna_zero	42	gdna	nrna	48
gdna_med_ss_0.50_nrna_zero	33	gdna	mrna	33
gdna_med_ss_0.50_nrna_zero	3	gdna	mrna	14
gdna_med_ss_0.50_nrna_zero	8	gdna	mrna	16
gdna_med_ss_0.50_nrna_zero	13	gdna	mrna	13
gdna_med_ss_0.50_nrna_zero	38	gdna	mrna	9
gdna_med_ss_0.50_nrna_zero	18	gdna	mrna	3
gdna_med_ss_0.50_nrna_zero	48	gdna	mrna	8
gdna_med_ss_0.50_nrna_zero	34	mrna	mrna	36517
gdna_med_ss_0.50_nrna_zero	43	mrna	mrna	14682
gdna_med_ss_0.50_nrna_zero	26	mrna	mrna	9297
gdna_med_ss_0.50_nrna_zero	10	mrna	mrna	8443
gdna_med_ss_0.50_nrna_zero	17	mrna	mrna	4616
gdna_med_ss_0.50_nrna_zero	20	mrna	nrna	3491
gdna_med_ss_0.50_nrna_zero	7	mrna	nrna	2180
gdna_med_ss_0.50_nrna_zero	19	mrna	mrna	1247
gdna_med_ss_0.50_nrna_zero	25	mrna	mrna	1479
gdna_med_ss_0.50_nrna_zero	14	mrna	mrna	131
gdna_med_ss_0.50_nrna_zero	15	mrna	mrna	178351
gdna_med_ss_0.50_nrna_zero	28	mrna	mrna	34
gdna_med_ss_0.50_nrna_zero	39	mrna	mrna	66242
gdna_med_ss_0.50_nrna_zero	13	mrna	mrna	28
gdna_med_ss_0.50_nrna_zero	1	mrna	mrna	4581
gdna_med_ss_0.50_nrna_zero	18	mrna	mrna	16
gdna_med_ss_0.50_nrna_zero	2	mrna	mrna	228
gdna_med_ss_0.50_nrna_zero	41	mrna	mrna	5991
gdna_med_ss_0.50_nrna_zero	49	gdna	mrna	5
gdna_med_ss_0.50_nrna_zero	21	mrna	mrna	78800
gdna_med_ss_0.50_nrna_zero	22	mrna	mrna	4402
gdna_med_ss_0.50_nrna_zero	31	mrna	nrna	4078
gdna_med_ss_0.50_nrna_zero	32	mrna	mrna	22953
gdna_med_ss_0.50_nrna_zero	33	mrna	mrna	432
gdna_med_ss_0.50_nrna_zero	47	mrna	mrna	194
gdna_med_ss_0.50_nrna_zero	38	mrna	mrna	11
gdna_med_ss_0.50_nrna_zero	37	mrna	mrna	609
gdna_med_ss_0.50_nrna_zero	46	mrna	mrna	79
gdna_med_ss_0.99_nrna_zero	24	mrna	mrna	111084
gdna_med_ss_0.99_nrna_zero	-1	mrna	gdna	7991
gdna_med_ss_0.99_nrna_zero	27	mrna	mrna	72577
gdna_med_ss_0.99_nrna_zero	30	mrna	mrna	35004
gdna_med_ss_0.99_nrna_zero	44	mrna	mrna	94235
gdna_med_ss_0.99_nrna_zero	5	mrna	mrna	10580
gdna_med_ss_0.99_nrna_zero	9	mrna	mrna	6954
gdna_med_ss_0.99_nrna_zero	6	mrna	mrna	12226
gdna_med_ss_0.99_nrna_zero	3	mrna	mrna	3895
gdna_med_ss_0.99_nrna_zero	35	mrna	mrna	2289
gdna_med_ss_0.99_nrna_zero	45	mrna	mrna	34895
gdna_med_ss_0.99_nrna_zero	12	mrna	mrna	547
gdna_med_ss_0.99_nrna_zero	0	mrna	mrna	375
gdna_med_ss_0.99_nrna_zero	52	mrna	mrna	69487
gdna_med_ss_0.99_nrna_zero	8	mrna	mrna	142
gdna_med_ss_0.99_nrna_zero	49	mrna	mrna	36
gdna_med_ss_0.99_nrna_zero	48	mrna	mrna	14
gdna_med_ss_0.99_nrna_zero	42	mrna	nrna	939
gdna_med_ss_0.99_nrna_zero	4	mrna	mrna	83972
gdna_med_ss_0.99_nrna_zero	23	mrna	nrna	1
gdna_med_ss_0.99_nrna_zero	36	mrna	mrna	1169
gdna_med_ss_0.99_nrna_zero	-1	gdna	gdna	994662
gdna_med_ss_0.99_nrna_zero	0	gdna	mrna	27
gdna_med_ss_0.99_nrna_zero	5	gdna	mrna	133
gdna_med_ss_0.99_nrna_zero	43	gdna	mrna	188
gdna_med_ss_0.99_nrna_zero	39	gdna	mrna	205
gdna_med_ss_0.99_nrna_zero	44	gdna	mrna	205
gdna_med_ss_0.99_nrna_zero	52	gdna	mrna	328
gdna_med_ss_0.99_nrna_zero	4	gdna	mrna	257
gdna_med_ss_0.99_nrna_zero	30	gdna	mrna	77
gdna_med_ss_0.99_nrna_zero	21	gdna	mrna	519
gdna_med_ss_0.99_nrna_zero	45	gdna	mrna	98
