locus_id	locus_key	qname	true_source	predicted_detail	chrom	fragment_start_1based	fragment_end	read_start_1based	read_end	cigar	template_length	mapq	is_reverse	mate_is_reverse	nh	nm	as	zf	zw	zc	zs	zl	zt	zg	zr	target_label
3	chr7:3	A00839:75:H7MFFDSXY:3:1666:13919:21277	gdna	nrna	chr7	90163010	90163350	90163201	90163350	150M	-341	255	True	False	1	0	296	25	0.8226590156555176	ambig_opp_strand	unspliced	3	RIGEL_NRNA_chr7_1_90161265_90164829	RIGEL_NRNA_chr7_1_90161265_90164829		nRNA chr7:90,161,265-90,164,829(+)
3	chr7:3	A00839:75:H7MFFDSXY:3:2458:2130:31140	gdna	nrna	chr7	128493573	128493874	128493725	128493874	150M	-302	255	True	False	1	0	298	25	0.7546987533569336	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr7_1_128476728_128502126	RIGEL_NRNA_chr7_1_128476728_128502126		nRNA chr7:128,476,728-128,502,126(+)
3	chr3:3	A00839:75:H7MFFDSXY:3:2437:16893:33786	gdna	nrna	chr3	47343515	47343751	47343602	47343751	150M	-237	255	True	False	1	0	298	25	0.8950293660163879	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr3_1_47282943_47344577	RIGEL_NRNA_chr3_1_47282943_47344577		nRNA chr3:47,282,943-47,344,577(+)
3	chr3:3	A00839:75:H7MFFDSXY:3:2619:32958:33332	gdna	nrna	chr3	53775974	53776112	53775974	53776112	139M	-139	255	True	False	1	1	255	25	0.3855988085269928	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr3_1_53743011_53792062	RIGEL_NRNA_chr3_1_53743011_53792062		nRNA chr3:53,743,011-53,792,062(+)
3	chr3:3	A00839:75:H7MFFDSXY:3:1233:16206:23296	gdna	nrna	chr3	53800253	53800507	53800358	53800507	150M	-255	255	True	False	1	0	298	25	0.9603784084320068	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr3_1_53799890_53813712	RIGEL_NRNA_chr3_1_53799890_53813712		nRNA chr3:53,799,890-53,813,712(+)
3	chr3:3	A00839:75:H7MFFDSXY:3:2552:23764:25801	gdna	mrna	chr3	47891475	47891772	47891475	47891624	150M	298	255	False	True	1	1	296	3	0.8829472661018372	ambig_same_strand	unspliced	3	ENST00000497735.1	ENSG00000047849.22	MAP4	mRNA MAP4 ENST00000497735.1
3	chr4:3	A00839:75:H7MFFDSXY:3:1168:30309:18067	gdna	nrna	chr4	99949635	99949866	99949635	99949784	150M	232	255	False	True	1	0	298	25	0.9068192839622498	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr4_2_99948777_99950268	RIGEL_NRNA_chr4_2_99948777_99950268		nRNA chr4:99,948,777-99,950,268(-)
3	chr4:3	A00839:75:H7MFFDSXY:3:2346:21956:29465	gdna	mrna	chr4	87612481	87612737	87612588	87612737	150M	-257	255	True	False	1	0	298	3	0.8435884714126587	ambig_opp_strand	unspliced	3	ENST00000651931.1	ENSG00000152591.15	DSPP	mRNA DSPP ENST00000651931.1
3	chr4:3	A00839:75:H7MFFDSXY:3:1125:23475:34225	gdna	nrna	chr4	67825627	67825993	67825627	67825776	150M	367	255	False	True	1	0	298	25	0.4754561185836792	ambig_opp_strand	unspliced	3	RIGEL_NRNA_chr4_2_67820875_67833627	RIGEL_NRNA_chr4_2_67820875_67833627		nRNA chr4:67,820,875-67,833,627(-)
3	chr4:3	A00839:75:H7MFFDSXY:3:1472:7211:12414	gdna	nrna	chr4	78537090	78537397	78537248	78537397	150M	-308	255	True	False	1	1	296	25	0.7230608463287354	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr4_1_78057322_78544269	RIGEL_NRNA_chr4_1_78057322_78544269		nRNA chr4:78,057,322-78,544,269(+)
3	chr5:3	A00839:75:H7MFFDSXY:3:1134:16306:3114	gdna	nrna	chr5	141200762	141201109	141200762	141200911	150M	348	255	False	True	1	0	298	25	0.6548960208892822	ambig_opp_strand	unspliced	3	RIGEL_NRNA_chr5_2_141136682_141241744	RIGEL_NRNA_chr5_2_141136682_141241744		nRNA chr5:141,136,682-141,241,744(-)
3	chr5:3	A00839:75:H7MFFDSXY:3:1163:14262:25441	gdna	nrna	chr5	141183091	141183317	141183091	141183240	150M	227	255	False	True	1	0	296	25	0.9741189479827881	ambig_opp_strand	unspliced	3	RIGEL_NRNA_chr5_2_141136682_141241744	RIGEL_NRNA_chr5_2_141136682_141241744		nRNA chr5:141,136,682-141,241,744(-)
3	chr5:3	A00839:75:H7MFFDSXY:3:1512:7401:2409	gdna	nrna	chr5	141235450	141235769	141235620	141235769	150M	-320	255	True	False	1	0	296	9	0.674885094165802	ambig_opp_strand	unspliced	3	ENST00000524813.2	ENSG00000146001.6	PCDHB18P	nRNA ENST00000524813.2
3	chr5:3	A00839:75:H7MFFDSXY:3:2438:24144:12837	gdna	nrna	chr5	140652894	140653167	140653018	140653167	150M	-274	255	True	False	1	0	296	25	0.9476761221885681	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr5_1_140647828_140662480	RIGEL_NRNA_chr5_1_140647828_140662480		nRNA chr5:140,647,828-140,662,480(+)
3	chr9:3	A00839:75:H7MFFDSXY:3:1143:16740:3208	gdna	nrna	chr9	120471757	120471980	120471757	120471906	150M	224	255	False	True	1	0	298	25	0.7599226236343384	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr9_2_120388874_120475733	RIGEL_NRNA_chr9_2_120388874_120475733		nRNA chr9:120,388,874-120,475,733(-)
3	chr9:3	A00839:75:H7MFFDSXY:3:1647:25554:35289	gdna	nrna	chr9	32633742	32634092	32633742	32633891	150M	351	255	False	True	1	0	298	9	0.9758726954460144	ambig_opp_strand	unspliced	3	ENST00000242310.4	ENSG00000122728.6	TAF1L	nRNA ENST00000242310.4
3	chr9:3	A00839:75:H7MFFDSXY:3:2358:21423:33833	gdna	nrna	chr9	110481103	110481314	110481103	110481252	150M	212	255	False	True	1	0	298	25	0.768936812877655	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr9_2_110365247_110579741	RIGEL_NRNA_chr9_2_110365247_110579741		nRNA chr9:110,365,247-110,579,741(-)
3	chr9:3	A00839:75:H7MFFDSXY:3:1368:17580:27993	gdna	nrna	chr9	112380123	112380342	112380193	112380342	150M	-220	255	True	False	1	0	298	25	0.7718521356582642	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr9_1_112380079_112472405	RIGEL_NRNA_chr9_1_112380079_112472405		nRNA chr9:112,380,079-112,472,405(+)
3	chr8:3	A00839:75:H7MFFDSXY:3:1517:4110:30279	gdna	nrna	chr8	99891808	99892048	99891808	99891957	150M	241	255	False	True	1	1	296	25	0.508952260017395	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr8_2_99874995_99893707	RIGEL_NRNA_chr8_2_99874995_99893707		nRNA chr8:99,874,995-99,893,707(-)
3	chr8:3	A00839:75:H7MFFDSXY:3:1343:12310:18959	gdna	mrna	chr8	72937822	72937992	72937843	72937992	150M	-171	255	True	False	1	0	298	3	0.9929520487785339	ambig_same_strand	unspliced	3	ENST00000523207.2	ENSG00000182674.6	KCNB2	mRNA KCNB2 ENST00000523207.2
3	chr8:3	A00839:75:H7MFFDSXY:3:1468:2094:19022	gdna	nrna	chr8	109459665	109459931	109459782	109459931	150M	-267	255	True	False	1	0	298	25	0.9562913775444031	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr8_1_109362460_109537207	RIGEL_NRNA_chr8_1_109362460_109537207		nRNA chr8:109,362,460-109,537,207(+)
3	chr8:3	A00839:75:H7MFFDSXY:3:2468:24605:10848	gdna	nrna	chr8	124143311	124143639	124143311	124143460	150M	329	255	False	True	1	2	292	25	0.2751883864402771	ambig_opp_strand	unspliced	3	RIGEL_NRNA_chr8_2_124058536_124171451	RIGEL_NRNA_chr8_2_124058536_124171451		nRNA chr8:124,058,536-124,171,451(-)
3	chr15:3	A00839:75:H7MFFDSXY:3:1220:31566:5932	gdna	nrna	chr15	66387171	66387500	66387351	66387500	150M	-330	255	True	False	1	0	298	25	0.35109812021255493	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr15_1_66386836_66444966	RIGEL_NRNA_chr15_1_66386836_66444966		nRNA chr15:66,386,836-66,444,966(+)
3	chr15:3	A00839:75:H7MFFDSXY:3:1647:6686:13479	gdna	mrna	chr15	89623627	89624005	89623856	89624005	150M	-379	255	True	False	1	0	298	3	0.8359161615371704	ambig_opp_strand	unspliced	3	ENST00000268138.12	ENSG00000140534.14	TICRR	mRNA TICRR ENST00000268138.12
3	chr15:3	A00839:75:H7MFFDSXY:3:1510:10990:8093	gdna	nrna	chr15	89623525	89623892	89623525	89623674	150M	368	255	False	True	1	0	298	25	0.7227687835693359	ambig_opp_strand	unspliced	3	RIGEL_NRNA_chr15_2_89608788_89628780	RIGEL_NRNA_chr15_2_89608788_89628780		nRNA chr15:89,608,788-89,628,780(-)
3	chr15:3	A00839:75:H7MFFDSXY:3:1502:31675:18928	gdna	nrna	chr15	83126661	83126838	83126661	83126810	150M	178	255	False	True	1	0	298	25	0.8694124221801758	ambig_opp_strand	unspliced	3	RIGEL_NRNA_chr15_2_83112737_83157989	RIGEL_NRNA_chr15_2_83112737_83157989		nRNA chr15:83,112,737-83,157,989(-)
3	chr6:3	A00839:75:H7MFFDSXY:3:2240:28085:19006	gdna	nrna	chr6	56508500	56508732	56508500	56508649	150M	233	255	False	True	1	0	296	25	0.7420644760131836	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr6_2_56457986_56642996	RIGEL_NRNA_chr6_2_56457986_56642996		nRNA chr6:56,457,986-56,642,996(-)
3	chr6:3	A00839:75:H7MFFDSXY:3:1155:10402:22138	gdna	nrna	chr6	129158525	129158896	129158525	129158674	150M	372	255	False	True	1	0	298	9	0.7241109013557434	ambig_opp_strand	unspliced	3	ENST00000403332.2	ENSG00000219642.2	BMPR1AP1	nRNA ENST00000403332.2
3	chr6:3	A00839:75:H7MFFDSXY:3:2345:21034:28338	gdna	mrna	chr6	64590518	64590902	64590518	64590667	150M	385	255	False	True	1	0	298	3	0.5182363390922546	ambig_same_strand	unspliced	3	ENST00000370621.7	ENSG00000188107.15	EYS	mRNA EYS ENST00000370621.7
3	chr6:3	A00839:75:H7MFFDSXY:3:1667:2935:16438	gdna	mrna	chr6	133462210	133462462	133462313	133462462	150M	-253	255	True	False	1	0	298	3	0.8942217826843262	ambig_same_strand	unspliced	3	ENST00000497350.3	ENSG00000112319.21	EYA4	mRNA EYA4 ENST00000497350.3
3	chr12:3	A00839:75:H7MFFDSXY:3:1447:17409:25786	gdna	nrna	chr12	39643784	39644034	39643885	39644034	150M	-251	255	True	False	1	1	294	25	0.5408416986465454	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr12_1_39626166_39692187	RIGEL_NRNA_chr12_1_39626166_39692187		nRNA chr12:39,626,166-39,692,187(+)
3	chr12:3	A00839:75:H7MFFDSXY:3:2430:18701:21418	gdna	nrna	chr12	51453282	51453638	51453489	51453638	150M	-357	255	True	False	1	0	244	25	0.37940898537635803	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr12_1_51440707_51497864	RIGEL_NRNA_chr12_1_51440707_51497864		nRNA chr12:51,440,707-51,497,864(+)
3	chr12:3	A00839:75:H7MFFDSXY:3:2602:26205:22670	gdna	nrna	chr12	26122971	26123371	26122971	26123120	150M	401	255	False	True	1	1	290	25	0.43868228793144226	ambig_opp_strand	unspliced	3	RIGEL_NRNA_chr12_2_26120029_26125037	RIGEL_NRNA_chr12_2_26120029_26125037		nRNA chr12:26,120,029-26,125,037(-)
3	chr12:3	A00839:75:H7MFFDSXY:3:2573:15799:10160	gdna	nrna	chr12	26411241	26411458	26411309	26411458	150M	-218	255	True	False	1	0	298	25	0.5080412030220032	ambig_opp_strand	unspliced	3	RIGEL_NRNA_chr12_1_26318952_26421462	RIGEL_NRNA_chr12_1_26318952_26421462		nRNA chr12:26,318,952-26,421,462(+)
3	chr11:3	A00839:75:H7MFFDSXY:3:2218:30761:29277	gdna	nrna	chr11	57737560	57737844	57737695	57737844	150M	-285	255	True	False	1	0	298	25	0.614721417427063	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr11_1_57712579_57740929	RIGEL_NRNA_chr11_1_57712579_57740929		nRNA chr11:57,712,579-57,740,929(+)
3	chr11:3	A00839:75:H7MFFDSXY:3:2650:18864:23359	gdna	nrna	chr11	59578080	59578315	59578166	59578315	150M	-236	255	True	False	1	1	296	25	0.8815480470657349	ambig_opp_strand	unspliced	3	RIGEL_NRNA_chr11_1_59565922_59639491	RIGEL_NRNA_chr11_1_59565922_59639491		nRNA chr11:59,565,922-59,639,491(+)
3	chr11:3	A00839:75:H7MFFDSXY:3:1540:22507:22936	gdna	mrna	chr11	76140935	76141261	76141112	76141261	150M	-327	255	True	False	1	0	298	3	0.5456606149673462	ambig_same_strand	unspliced	3	ENST00000532130.1	ENSG00000198382.9	UVRAG	mRNA UVRAG ENST00000532130.1
3	chr11:3	A00839:75:H7MFFDSXY:3:1161:31485:16219	gdna	nrna	chr11	9780083	9780409	9780260	9780409	150M	-327	255	True	False	1	0	298	25	0.4320433735847473	ambig_opp_strand	unspliced	3	RIGEL_NRNA_chr11_1_9775730_9808379	RIGEL_NRNA_chr11_1_9775730_9808379		nRNA chr11:9,775,730-9,808,379(+)
3	chr17:3	A00839:75:H7MFFDSXY:3:1378:22318:28181	gdna	mrna	chr17	33291656	33292045	33291656	33291805	150M	390	255	False	True	1	1	296	3	0.3948867917060852	ambig_same_strand	unspliced	3	ENST00000225823.7	ENSG00000108684.15	ASIC2	mRNA ASIC2 ENST00000225823.7
3	chr17:3	A00839:75:H7MFFDSXY:3:2272:21459:21433	gdna	nrna	chr17	31182502	31182654	31182505	31182654	150M	-153	255	True	False	1	0	298	25	0.23677313327789307	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr17_1_31156040_31254292	RIGEL_NRNA_chr17_1_31156040_31254292		nRNA chr17:31,156,040-31,254,292(+)
3	chr17:3	A00839:75:H7MFFDSXY:3:1319:5330:24189	gdna	nrna	chr17	21007858	21008077	21007858	21008007	150M	220	255	False	True	1	0	298	25	0.4621220827102661	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr17_2_21002374_21043375	RIGEL_NRNA_chr17_2_21002374_21043375		nRNA chr17:21,002,374-21,043,375(-)
3	chr17:3	A00839:75:H7MFFDSXY:3:2232:10041:28995	gdna	nrna	chr17	32775867	32776095	32775867	32776016	150M	229	255	False	True	1	0	296	25	0.6358188986778259	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr17_2_32759811_32877177	RIGEL_NRNA_chr17_2_32759811_32877177		nRNA chr17:32,759,811-32,877,177(-)
3	chr19:3	A00839:75:H7MFFDSXY:3:2551:25852:30389	gdna	mrna	chr19	12145720	12146002	12145720	12145869	150M	283	255	False	True	1	0	298	3	0.9093695282936096	ambig_same_strand	unspliced	3	ENST00000439556.3	ENSG00000257591.6	ZNF625	mRNA ZNF625 ENST00000439556.3
3	chr19:3	A00839:75:H7MFFDSXY:3:2408:3441:10582	gdna	mrna	chr19	51890407	51890814	51890407	51890556	150M	408	255	False	True	1	0	294	3	0.4050871729850769	ambig_opp_strand	unspliced	3	ENST00000600738.5	ENSG00000198093.11	ZNF649	mRNA ZNF649 ENST00000600738.5
3	chr19:3	A00839:75:H7MFFDSXY:3:1639:26992:6997	gdna	nrna	chr19	51900054	51900295	51900146	51900295	150M	-242	255	True	False	1	0	298	25	0.9851166009902954	ambig_opp_strand	unspliced	3	RIGEL_NRNA_chr19_1_51888024_51900463	RIGEL_NRNA_chr19_1_51888024_51900463		nRNA chr19:51,888,024-51,900,463(+)
3	chr19:3	A00839:75:H7MFFDSXY:3:1645:29514:3411	gdna	nrna	chr19	12053049	12053218	12053069	12053218	150M	-170	255	True	False	1	0	260	25	0.6693564057350159	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr19_1_11987640_12078106	RIGEL_NRNA_chr19_1_11987640_12078106		nRNA chr19:11,987,640-12,078,106(+)
917	chr7:917	A00839:75:H7MFFDSXY:3:1361:23430:32925	gdna	nrna	chr7	100389912	100390186	100389912	100390061	150M	275	255	False	True	1	1	294	25	0.7593705654144287	ambig_opp_strand	unspliced	917	RIGEL_NRNA_chr7_2_100388808_100398366	RIGEL_NRNA_chr7_2_100388808_100398366		nRNA chr7:100,388,808-100,398,366(-)
917	chr7:917	A00839:75:H7MFFDSXY:3:1268:8486:23296	gdna	mrna	chr7	75314629	75314961	75314629	75314778	150M	333	0	False	True	7	0	298	3	0.8789100050926208	multimapper	unspliced	917	ENST00000636308.1	ENSG00000265479.7	DTX2P1-UPK3BP1-PMS2P11	mRNA DTX2P1-UPK3BP1-PMS2P11 ENST00000636308.1
917	chr7:917	A00839:75:H7MFFDSXY:3:1566:17164:19883	gdna	nrna	chr7	77196547	77196727	77196547	77196696	150M	181	255	False	True	1	0	298	9	0.7581779956817627	ambig_opp_strand	unspliced	917	ENST00000637771.2	ENSG00000127951.8	FGL2	nRNA ENST00000637771.2
917	chr7:917	A00839:75:H7MFFDSXY:3:2340:5159:31375	gdna	mrna	chr7	100319367	100319701	100319367	100319516	150M	335	255	False	True	1	0	298	3	0.14759346842765808	ambig_opp_strand	unspliced	917	ENST00000675162.3	ENSG00000291178.1	ENSG00000291178	mRNA ENSG00000291178 ENST00000675162.3
3	chr16:3	A00839:75:H7MFFDSXY:3:2249:28926:8093	gdna	mrna	chr16	72788292	72788635	72788292	72788441	150M	344	255	False	True	1	0	296	3	0.9553930759429932	ambig_opp_strand	unspliced	3	ENST00000268489.10	ENSG00000140836.17	ZFHX3	mRNA ZFHX3 ENST00000268489.10
3	chr16:3	A00839:75:H7MFFDSXY:3:1559:12617:32581	gdna	mrna	chr16	67685350	67685685	67685350	67685499	150M	336	255	False	True	1	0	298	3	0.8844799399375916	ambig_same_strand	unspliced	3	ENST00000602496.1	ENSG00000141098.13	GFOD2	mRNA GFOD2 ENST00000602496.1
3	chr16:3	A00839:75:H7MFFDSXY:3:2309:24523:34663	gdna	nrna	chr16	70907344	70907648	70907344	70907493	150M	305	3	False	True	2	0	298	25	0.1550164669752121	multimapper	unspliced	3	RIGEL_NRNA_chr16_2_70802083_71230722	RIGEL_NRNA_chr16_2_70802083_71230722		nRNA chr16:70,802,083-71,230,722(-)
3	chr16:3	A00839:75:H7MFFDSXY:3:2344:7247:25066	gdna	nrna	chr16	83916176	83916388	83916239	83916388	150M	-213	255	True	False	1	0	298	25	0.1728443056344986	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr16_1_83899114_83927031	RIGEL_NRNA_chr16_1_83899114_83927031		nRNA chr16:83,899,114-83,927,031(+)
3	chr10:3	A00839:75:H7MFFDSXY:3:2528:9408:36824	gdna	nrna	chr10	97076793	97076985	97076793	97076942	150M	193	255	False	True	1	0	298	25	0.7205748558044434	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr10_2_96998037_97185959	RIGEL_NRNA_chr10_2_96998037_97185959		nRNA chr10:96,998,037-97,185,959(-)
3	chr10:3	A00839:75:H7MFFDSXY:3:1132:4237:15875	gdna	nrna	chr10	79201328	79201606	79201457	79201606	150M	-279	255	True	False	1	0	298	25	0.5387659072875977	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr10_1_79068965_79316519	RIGEL_NRNA_chr10_1_79068965_79316519		nRNA chr10:79,068,965-79,316,519(+)
3	chr10:3	A00839:75:H7MFFDSXY:3:1672:21341:12273	gdna	nrna	chr10	6225188	6225534	6225385	6225534	150M	-347	255	True	False	1	0	298	25	0.26365959644317627	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr10_1_6202865_6233107	RIGEL_NRNA_chr10_1_6202865_6233107		nRNA chr10:6,202,865-6,233,107(+)
3	chr10:3	A00839:75:H7MFFDSXY:3:2426:7780:23891	gdna	nrna	chr10	5796723	5797062	5796723	5796872	150M	340	255	False	True	1	0	294	25	0.0914345532655716	ambig_same_strand	unspliced	3	RIGEL_NRNA_chr10_2_5794907_5813434	RIGEL_NRNA_chr10_2_5794907_5813434		nRNA chr10:5,794,907-5,813,434(-)
1344	chr1:1344	A00839:75:H7MFFDSXY:3:1436:25536:12712	gdna	mrna	chr1	152350515	152350871	152350515	152350664	150M	357	255	False	True	1	0	298	3	0.691966712474823	ambig_opp_strand	unspliced	1344	ENST00000388718.5	ENSG00000143520.6	FLG2	mRNA FLG2 ENST00000388718.5
1344	chr1:1344	A00839:75:H7MFFDSXY:3:2130:1289:21762	gdna	nrna	chr1	152353387	152353563	152353414	152353563	150M	-177	255	True	False	1	1	294	25	0.6905636787414551	ambig_opp_strand	unspliced	1344	RIGEL_NRNA_chr1_1_152335378_152364080	RIGEL_NRNA_chr1_1_152335378_152364080		nRNA chr1:152,335,378-152,364,080(+)
1344	chr1:1344	A00839:75:H7MFFDSXY:3:2674:3161:10441	gdna	nrna	chr1	152351717	152351998	152351849	152351998	150M	-282	255	True	False	1	0	298	25	0.09668400883674622	ambig_opp_strand	unspliced	1344	RIGEL_NRNA_chr1_1_152189332_152365557	RIGEL_NRNA_chr1_1_152189332_152365557		nRNA chr1:152,189,332-152,365,557(+)
1344	chr1:1344	A00839:75:H7MFFDSXY:3:1311:24921:14841	gdna	mrna	chr1	152309904	152310199	152309904	152310053	150M	296	255	False	True	1	0	298	3	0.9071484804153442	ambig_opp_strand	unspliced	1344	ENST00000368799.2	ENSG00000143631.11	FLG	mRNA FLG ENST00000368799.2
12673	chr2:12673	A00839:75:H7MFFDSXY:3:2659:6225:25175	gdna	nrna	chr2	178541313	178541621	178541472	178541621	150M	-309	255	True	False	1	0	298	25	0.16550467908382416	ambig_opp_strand	unspliced	12673	RIGEL_NRNA_chr2_1_178539804_178576557	RIGEL_NRNA_chr2_1_178539804_178576557		nRNA chr2:178,539,804-178,576,557(+)
12673	chr2:12673	A00839:75:H7MFFDSXY:3:1566:21811:21042	gdna	nrna	chr2	178571035	178571312	178571163	178571312	150M	-278	255	True	False	1	0	298	25	0.12439994513988495	ambig_opp_strand	unspliced	12673	RIGEL_NRNA_chr2_1_178540115_178582663	RIGEL_NRNA_chr2_1_178540115_178582663		nRNA chr2:178,540,115-178,582,663(+)
12673	chr2:12673	A00839:75:H7MFFDSXY:3:2427:20066:19867	gdna	nrna	chr2	178528530	178528804	178528655	178528804	150M	-275	255	True	False	1	0	298	25	0.4479581117630005	ambig_opp_strand	unspliced	12673	RIGEL_NRNA_chr2_1_178527992_178538770	RIGEL_NRNA_chr2_1_178527992_178538770		nRNA chr2:178,527,992-178,538,770(+)
12673	chr2:12673	A00839:75:H7MFFDSXY:3:2327:15112:8030	gdna	nrna	chr2	178619691	178619986	178619837	178619986	150M	-296	255	True	False	1	0	298	25	0.27904006838798523	ambig_opp_strand	unspliced	12673	RIGEL_NRNA_chr2_1_178608201_178620221	RIGEL_NRNA_chr2_1_178608201_178620221		nRNA chr2:178,608,201-178,620,221(+)
3	chrX:3	A00839:75:H7MFFDSXY:3:2657:29866:17487	gdna	nrna	chrX	32342778	32343042	32342778	32342927	150M	265	255	False	True	1	0	298	25	0.924710750579834	ambig_same_strand	unspliced	3	RIGEL_NRNA_chrX_2_32342630_32348510	RIGEL_NRNA_chrX_2_32342630_32348510		nRNA chrX:32,342,630-32,348,510(-)
3	chrX:3	A00839:75:H7MFFDSXY:3:1515:20446:19241	gdna	mrna	chrX	138632551	138632830	138632551	138632700	150M	280	255	False	True	1	0	298	3	0.9724398851394653	ambig_same_strand	unspliced	3	ENST00000441825.8	ENSG00000129682.16	FGF13	mRNA FGF13 ENST00000441825.8
3	chrX:3	A00839:75:H7MFFDSXY:3:1446:9444:33943	gdna	nrna	chrX	65501692	65501912	65501763	65501912	150M	-221	255	True	False	1	0	298	25	0.8622162938117981	ambig_opp_strand	unspliced	3	RIGEL_NRNA_chrX_1_65482524_65503390	RIGEL_NRNA_chrX_1_65482524_65503390		nRNA chrX:65,482,524-65,503,390(+)
