target_label	chrom	observed_start_1based	observed_end	gdna_false_rna	fraction_of_false_rna	pred_mrna	pred_nrna	ambig_same	ambig_opp	unspliced	mean_zw	max_zw	zw_ge_90_rate
mRNA SON ENST00000300278.8	chr21	33546227	33560571	1467	0.0005556136292364119	1467	0	1404	63	1461	0.6057409183874513	0.9989555478096008	0.034764826175869123
mRNA FAT4 ENST00000394329.9	chr4	125315073	125492011	1434	0.0005431151631390692	1434	0	1434	0	1433	0.7978204779152861	0.9893246293067932	0.4435146443514644
mRNA FLRT1 ENST00000246841.3	chr11	64103236	64118914	1409	0.00053364662821684	1409	0	0	1409	1409	0.8513170817597241	0.9775588512420654	0.6870120652945352
nRNA chr13:110,477,922-110,513,027(+)	chr13	110477931	110512596	1395	0.0005283442486603917	0	1395	972	423	1341	0.6130187869258893	0.8415439128875732	0.0
nRNA chr11:64,340,203-64,357,534(+)	chr11	64340205	64383523	1395	0.0005283442486603917	0	1395	1389	6	1255	0.53392377749259	1.0	0.1003584229390681
nRNA chr11:64,229,213-64,234,292(-)	chr11	64229224	64234291	1379	0.000522284386310165	0	1379	0	1379	1342	0.8044313008453294	0.9997872710227966	0.26178390137781
mRNA SACS ENST00000402364.1	chr13	23249827	23358337	1303	0.0004935000401465881	1303	0	1302	1	1301	0.6418629123408316	0.7684155106544495	0.0
mRNA ZFP62 ENST00000502412.2	chr5	107995110	180851489	1250	0.0004734267461114621	1250	0	1249	1	1245	0.8234007680505514	0.9839245080947876	0.6696
nRNA chr17:10,383,155-10,537,862(+)	chr17	10390163	10537841	1248	0.00047266926331768374	0	1248	2	1246	1181	0.47018297321613856	0.9336440563201904	0.05368589743589743
nRNA chr2:178,541,746-178,597,681(+)	chr2	178542153	178597671	1225	0.0004639582111892328	0	1225	0	1225	1219	0.17589382780145627	0.2726766765117645	0.0
nRNA chr6:33,621,321-33,696,574(+)	chr6	33621475	33892590	1211	0.0004586558316327845	0	1211	1182	29	1126	0.47272640262352816	0.9982548356056213	0.07018992568125516
nRNA chr7:128,830,405-128,859,274(+)	chr7	128830418	128858881	1178	0.00044615736553544184	0	1178	818	360	1127	0.6831883098234396	1.0	0.042444821731748725
mRNA AR ENST00000513847.5	chrX	67544821	67689760	1166	0.0004416124687727718	1166	0	1166	0	1165	0.30786706560721067	0.9926785826683044	0.0017152658662092624
mRNA RP1 ENST00000220676.2	chr8	54620963	54630704	1154	0.0004370675720101018	1154	0	1154	0	1154	0.8108254619171936	0.928496241569519	0.5736568457538995
mRNA ZFHX3 ENST00000268489.10	chr16	72786900	72960167	1149	0.00043517386502565594	1149	0	385	764	1149	0.8748692688609176	0.9762150049209595	0.7362924281984334
mRNA FAT2 ENST00000261800.6	chr5	151505289	151568934	1130	0.0004279777784847617	1130	0	1106	24	1130	0.6946138387265722	0.8410726189613342	0.0
mRNA ZNF318 ENST00000361428.3	chr6	29199014	43369593	1128	0.0004272202956909834	1128	0	1128	0	1127	0.8202647329209015	0.9997504353523254	0.39893617021276595
mRNA STARD9 ENST00000290607.12	chr15	42663294	42719792	1117	0.0004230541403252025	1117	0	1117	0	1116	0.7419353390484381	0.9727113246917725	0.07609668755595345
nRNA chr1:152,335,378-152,364,080(+)	chr1	152344441	152359031	1105	0.00041850924356253246	0	1105	1	1104	1095	0.683194686529728	0.9189492464065552	0.00904977375565611
nRNA chr6:11,173,451-11,259,099(+)	chr6	11174790	11255583	1100	0.0004166155365780866	0	1100	1	1099	1100	0.6291954367319968	0.799966037273407	0.0
mRNA CCDC168 ENST00000322527.4	chr13	102729380	102758996	1093	0.00041396434679986244	1093	0	1093	0	1091	0.33960890582330655	0.9995254278182983	0.0018298261665141812
mRNA NRIP1 ENST00000400199.5	chr21	14724112	24192340	1087	0.0004116918984185274	1087	0	1087	0	1085	0.8870101898373983	0.9993085861206055	0.7672493100275989
mRNA ICE1 ENST00000296564.9	chr5	5422781	124983041	1083	0.0004101769328309707	1083	0	1083	0	1082	0.8460806727681106	1.0	0.6906740535549399
nRNA chr13:110,307,283-110,504,595(+)	chr13	110307651	110504525	1069	0.0004048745532745224	0	1069	819	250	1042	0.2384727762330766	0.44694605469703674	0.0
nRNA chr3:52,495,337-52,524,495(+)	chr3	52495346	52524555	1069	0.0004048745532745224	0	1069	1065	4	998	0.5728354278857792	1.0	0.029934518241347054
nRNA chr8:102,254,197-102,412,759(-)	chr8	102254278	102412471	1054	0.0003991934323211848	0	1054	1044	10	1018	0.5315719363500543	0.9923506379127502	0.03225806451612903
nRNA chr11:63,898,086-63,909,539(+)	chr11	63898089	63909529	1025	0.0003882099318113989	0	1025	1025	0	992	0.6046737664956146	0.8310686945915222	0.0
mRNA TCF20 ENST00000335626.8	chr22	42209653	42215439	1022	0.0003870737076207314	1022	0	1022	0	1022	0.8255461494797393	0.9977737069129944	0.6428571428571429
nRNA chr9:114,850,967-115,121,030(+)	chr9	114862696	115102303	1019	0.00038593748343006387	0	1019	10	1009	1019	0.5872896649638032	0.7946224212646484	0.0
nRNA chr13:110,456,395-110,463,287(-)	chr13	110456409	110463286	1016	0.0003848012592393964	0	1016	0	1016	998	0.866061155999622	0.9999415278434753	0.687992125984252
nRNA chr2:96,274,337-96,305,546(-)	chr2	96274632	96305518	991	0.00037533272431716715	0	991	991	0	966	0.7095749277854573	0.9973324537277222	0.2956609485368315
mRNA RTN3 ENST00000540798.5	chr11	63681496	63758357	982	0.0003719240517451646	982	0	982	0	982	0.7521958510313645	0.8567785024642944	0.0
mRNA RNF213 ENST00000508628.6	chr17	80287821	80393819	979	0.0003707878275544971	979	0	946	33	978	0.8379641015737092	0.9915105700492859	0.5965270684371808
mRNA HIVEP2 ENST00000703918.1	chr6	142752706	142775057	975	0.0003692728619669404	975	0	845	130	975	0.694251117395858	0.9879854321479797	0.27794871794871795
mRNA NCOA6 ENST00000359003.7	chr20	34714783	34782401	970	0.0003673791549824946	970	0	172	798	969	0.8753196270560327	0.9978797435760498	0.7474226804123711
nRNA chr2:178,540,115-178,582,663(+)	chr2	178540145	178582610	970	0.0003673791549824946	0	970	0	970	959	0.15112597258742322	0.21023312211036682	0.0
mRNA SPEN ENST00000375759.8	chr1	15847747	221517039	967	0.00036624293079182704	967	0	964	3	965	0.7406142527717161	0.9460436105728149	0.12616339193381593
mRNA SETX ENST00000224140.6	chr9	106579640	132346448	966	0.0003658641893949379	966	0	965	1	965	0.8538404086066745	1.0	0.6925465838509317
mRNA SYNM ENST00000336292.11	chr15	99105081	99133452	948	0.00035904684425093285	948	0	385	563	947	0.8775641092822302	0.9929583072662354	0.7521097046413502
mRNA MUC17 ENST00000379439.3	chr7	101031218	101043819	905	0.00034276096418469856	905	0	905	0	883	0.5689439421097712	0.997954249382019	0.02430939226519337
mRNA SHROOM3 ENST00000646790.1	chr4	76738759	76779175	890	0.000337079843231361	890	0	0	890	890	0.8445762729711747	0.9779397249221802	0.2573033707865168
nRNA chr5:98,856,019-98,928,786(-)	chr5	98856353	98928491	890	0.000337079843231361	0	890	890	0	889	0.7534300987870338	0.995385468006134	0.2393258426966292
mRNA AR ENST00000396044.8	chrX	67535821	67723935	883	0.0003344286534531368	883	0	883	0	881	0.270642424358787	0.9973246455192566	0.0011325028312570782
nRNA chr11:63,985,996-64,001,811(+)	chr11	63986013	64000877	880	0.0003332924292624693	0	880	590	290	851	0.7238649380393326	1.0	0.028409090909090908
mRNA MUC22 ENST00000561890.1	chr6	31010478	31035139	875	0.00033139872227802347	875	0	875	0	587	0.8631717123729842	0.9979762434959412	0.5428571428571428
mRNA ARHGAP35 ENST00000672722.1	chr19	46918488	47001623	868	0.00032874753249979925	868	0	868	0	868	0.8772057292978644	0.997096598148346	0.7188940092165899
mRNA FREM3 ENST00000329798.5	chr4	143577310	143700667	865	0.00032761130830913176	865	0	0	865	865	0.9032183207679174	0.9938264489173889	0.7872832369942196
mRNA NWD2 ENST00000309447.6	chr4	37244778	37447707	858	0.0003249601185309076	858	0	858	0	857	0.8480546309716895	1.0	0.6934731934731935
nRNA chr2:178,539,804-178,576,557(+)	chr2	178539820	178576464	856	0.0003242026357371292	0	856	0	856	849	0.15616808315547548	0.20965099334716797	0.0
nRNA chr2:185,788,019-185,800,151(-)	chr2	185788475	185800135	851	0.00032230892875268337	0	851	0	851	851	0.8007498378356531	0.9372102618217468	0.43478260869565216
nRNA chr9:76,704,847-76,710,661(+)	chr9	76704853	76710659	844	0.0003196577389744592	0	844	0	844	844	0.874391698124002	0.9741781949996948	0.7061611374407583
nRNA ENST00000242310.4	chr9	32629863	32635660	839	0.00031776403199001334	0	839	0	322	839	0.6853053524992534	0.840942919254303	0.0
mRNA ANK3 ENST00000280772.7	chr10	60055735	60389794	838	0.00031738529059312416	838	0	836	2	838	0.62678437005075	0.9750156402587891	0.00477326968973747
mRNA SETD2 ENST00000409792.4	chr3	47016723	47164012	837	0.00031700654919623503	837	0	837	0	837	0.6542145895572511	0.9914601445198059	0.0011947431302270011
mRNA ABCA13 ENST00000435803.6	chr7	48234034	48645844	835	0.00031624906640245667	835	0	835	0	835	0.8181726958680742	0.9393081665039062	0.46347305389221555
nRNA chr3:46,987,989-47,009,704(+)	chr3	46987998	47009466	834	0.0003158703250055675	0	834	834	0	761	0.4314078955980335	0.9994477033615112	0.03117505995203837
mRNA MALAT1 ENST00000618132.2	chr11	65501018	65506110	828	0.0003135978766242325	828	0	0	828	821	0.5788235867458985	0.9898070693016052	0.11956521739130435
mRNA APOB ENST00000233242.5	chr2	21001506	21033508	819	0.00031018920405222997	819	0	818	1	816	0.6476845017637743	1.0	0.003663003663003663
nRNA chr9:8,314,245-8,534,952(-)	chr9	8317248	8529075	817	0.0003094317212584516	0	817	817	0	817	0.715777779036775	0.9069139957427979	0.14687882496940025
mRNA TRANK1 ENST00000429976.5	chr3	36827805	36864466	810	0.00030678053148022744	810	0	810	0	809	0.725471649374123	0.9065729379653931	0.0012345679012345679
mRNA HIVEP3 ENST00000643665.1	chr1	41509458	41585075	804	0.0003045080830988924	804	0	804	0	804	0.8566106077102916	0.9729504585266113	0.6927860696517413
mRNA PLEC ENST00000693060.1	chr8	143916235	143933104	799	0.00030261437611444654	799	0	799	0	796	0.42857315659625583	0.527819037437439	0.0
mRNA IGSF10 ENST00000282466.4	chr3	151436359	151453765	799	0.00030261437611444654	799	0	730	69	798	0.7806226315433731	1.0	0.4005006257822278
mRNA FREM2 ENST00000280481.9	chr13	38687075	60517711	783	0.00029655451376421984	783	0	783	0	782	0.8460672992860867	1.0	0.648786717752235
nRNA chr15:81,332,346-81,362,937(+)	chr15	81332355	81362696	771	0.0002920096170015498	0	771	0	771	769	0.8303269759574289	0.9822044372558594	0.5369649805447471
nRNA chr5:180,607,964-180,629,338(-)	chr5	180608491	180629314	771	0.0002920096170015498	0	771	771	0	759	0.6542678681986187	0.8838527798652649	0.0
mRNA GPATCH8 ENST00000587228.5	chr17	44397493	44401446	771	0.0002920096170015498	771	0	771	0	771	0.8160056361491308	0.9305572509765625	0.6199740596627756
nRNA chr15:81,331,216-81,374,213(-)	chr15	81331830	81374207	770	0.00029163087560466063	0	770	0	770	766	0.7794835505257179	0.9921541810035706	0.44545454545454544
mRNA MKI67 ENST00000368653.7	chr10	128098656	128112445	769	0.00029125213420777145	769	0	769	0	769	0.6317738727587717	0.7162107229232788	0.0
mRNA FAM186A ENST00000327337.6	chr12	50350339	50396595	766	0.00029011591001710396	766	0	761	5	739	0.828898655170424	0.9988601803779602	0.5783289817232375
mRNA ARHGAP32 ENST00000527272.1	chr11	128968870	128980747	762	0.0002886009444295473	762	0	762	0	760	0.69882177674698	0.9137184023857117	0.0026246719160104987
nRNA chr17:82,078,337-82,098,187(-)	chr17	82079279	82096585	760	0.0002878434616357689	0	760	760	0	644	0.5846301501200192	0.9984679222106934	0.1513157894736842
mRNA TSC22D1 ENST00000458659.3	chr13	44433577	44576323	758	0.0002870859788419906	758	0	707	51	758	0.8436873669104558	0.9991368651390076	0.6715039577836411
nRNA chr3:48,564,072-48,595,329(-)	chr3	48564075	48595452	756	0.00028632849604821225	0	756	756	0	477	0.5074352547772741	1.0	0.3558201058201058
mRNA NEDD9 ENST00000504387.5	chr6	11184829	11213728	754	0.00028557101325443393	754	0	0	754	754	0.8098265489795559	0.8834777474403381	0.0
nRNA chr9:115,020,559-115,091,147(-)	chr9	115020998	115090866	747	0.0002829198234762097	0	747	0	747	747	0.6425631995521077	0.9236231446266174	0.008032128514056224
mRNA ANKRD17 ENST00000509867.6	chr4	72851937	73156171	746	0.0002825410820793206	746	0	746	0	742	0.6342969983017157	0.8567565083503723	0.0
mRNA EXPH5 ENST00000525344.5	chr11	108509155	108514874	745	0.0002821623406824314	745	0	745	0	745	0.5877535716374248	0.9236912727355957	0.10067114093959731
mRNA FLG ENST00000368799.2	chr1	152302414	152314738	744	0.0002817835992855422	744	0	0	744	736	0.7885008288186884	0.9993980526924133	0.3951612903225806
mRNA KCNB2 ENST00000523207.2	chr8	72567642	72938345	741	0.00028064737509487473	741	0	741	0	741	0.8696702397836927	0.9964190125465393	0.738191632928475
mRNA RPRD2 ENST00000492220.1	chr1	150457289	150473552	738	0.00027951115090420724	738	0	738	0	738	0.8187094532965422	0.9318675994873047	0.6693766937669376
mRNA SLC5A3 ENST00000381151.5	chr21	34094879	34097783	733	0.0002776174439197614	733	0	733	0	733	0.8658040847405689	0.9912968873977661	0.7407912687585266
nRNA chr12:123,762,187-123,935,720(+)	chr12	123762260	123935584	731	0.000276859961125983	0	731	637	94	722	0.34234958806326143	0.994096577167511	0.008207934336525308
nRNA chr6:42,564,028-42,693,505(+)	chr6	42564231	42691336	730	0.00027648121972909383	0	730	730	0	730	0.7600318621180645	0.9061831831932068	0.1589041095890411
mRNA TRPS1 ENST00000520276.5	chr8	115413923	115620059	721	0.0002730725471570913	721	0	721	0	720	0.844048398411245	0.9733152985572815	0.7184466019417476
nRNA chr11:64,286,419-64,289,494(+)	chr11	64286429	64289459	720	0.00027269380576020217	0	720	720	0	662	0.6662736045041432	0.97764652967453	0.07916666666666666
mRNA RAI1 ENST00000353383.6	chr17	17792938	17811441	719	0.000272315064363313	719	0	618	101	719	0.7507904032452527	0.9943203926086426	0.45897079276773295
mRNA VCPIP1 ENST00000310421.5	chr8	66634146	66667232	716	0.0002711788401726455	716	0	716	0	716	0.8250213936413509	0.9489688873291016	0.5377094972067039
mRNA RPTN ENST00000316073.3	chr1	152154329	152156947	710	0.00026890639179131046	710	0	710	0	682	0.7928004416466599	0.9079886674880981	0.03943661971830986
mRNA ADNP ENST00000349014.8	chr20	50891035	50894513	710	0.00026890639179131046	710	0	710	0	710	0.7947654944569083	0.9051445722579956	0.4169014084507042
mRNA ZHX1 ENST00000522655.5	chr8	123253322	123256164	706	0.0002673914262037538	706	0	706	0	706	0.8205704031190267	0.9342925548553467	0.623229461756374
mRNA ZBTB7B ENST00000292176.2	chr1	155014449	155016981	704	0.0002666339434099754	704	0	704	0	699	0.7636922010384627	0.9438987970352173	0.12642045454545456
mRNA PRUNE2 ENST00000426088.5	chr9	21069650	76710226	703	0.0002662552020130863	703	0	1	702	702	0.6644953485700179	0.8364878296852112	0.0
mRNA PPP1R3A ENST00000284601.4	chr7	113877352	113919008	699	0.0002647402364255296	699	0	699	0	699	0.8773352581013703	0.9914000630378723	0.7567954220314735
nRNA chr11:66,334,493-66,339,875(+)	chr11	66334497	66339281	688	0.0002605740810597487	0	688	3	685	675	0.8380419341630714	0.9992143511772156	0.6162790697674418
mRNA DSPP ENST00000651931.1	chr4	87612186	87616870	687	0.00026019533966285954	687	0	0	686	681	0.7459045063509041	1.0	0.001455604075691412
mRNA SVEP1 ENST00000374469.6	chr9	110365919	110579730	687	0.00026019533966285954	687	0	685	0	684	0.7461071781857479	1.0	0.004366812227074236
nRNA chr11:67,400,854-67,421,183(-)	chr11	67400891	67421180	686	0.0002598165982659704	0	686	30	656	670	0.5648428433229903	0.9984222650527954	0.013119533527696793
mRNA ZNF292 ENST00000339907.8	chr6	87233342	87261910	685	0.0002594378568690812	685	0	685	0	685	0.6767594680489197	0.9815810322761536	0.16204379562043797
nRNA chr11:63,759,891-63,768,775(-)	chr11	63760659	63768688	684	0.00025905911547219204	0	684	684	0	683	0.5941004469740199	0.9821632504463196	0.3084795321637427
mRNA ZHX2 ENST00000314393.6	chr8	122951315	122954028	683	0.00025868037407530286	683	0	683	0	683	0.8504258527735448	0.9963666796684265	0.6207906295754027
nRNA chr4:76,709,601-76,802,426(-)	chr4	76709888	76800198	678	0.000256786667090857	0	678	1	677	678	0.5807214676839324	0.8328645825386047	0.0
nRNA chr3:38,039,204-38,124,025(+)	chr3	38039226	38123323	675	0.0002556504429001895	0	675	391	284	655	0.5316978772150146	0.9924247860908508	0.028148148148148148
mRNA TSHZ3 ENST00000240587.5	chr19	31276215	31279745	675	0.0002556504429001895	675	0	675	0	675	0.8692607804829324	0.9908955097198486	0.7392592592592593
nRNA chr7:94,394,894-94,431,227(+)	chr7	94394903	94430559	673	0.0002548929601064112	0	673	661	12	661	0.5699995097913191	1.0	0.014858841010401188
mRNA BOD1L1 ENST00000507943.2	chr4	13569730	13627724	671	0.00025413547731263284	671	0	671	0	671	0.6207649054036277	0.7010207176208496	0.0
mRNA DIDO1 ENST00000395343.6	chr20	62878882	62911602	670	0.00025375673591574366	670	0	670	0	669	0.8301588036258941	0.9729709029197693	0.6507462686567164
mRNA PRR14L ENST00000327423.11	chr22	31685134	31738894	667	0.00025262051172507616	667	0	667	0	667	0.7416676749563267	0.972004234790802	0.4767616191904048
nRNA chr13:110,502,574-110,508,179(-)	chr13	110502612	110508173	667	0.00025262051172507616	0	667	0	667	660	0.8600932412865995	0.9997113943099976	0.6581709145427287
mRNA ALMS1 ENST00000614410.4	chr2	73385905	73573567	666	0.000252241770328187	666	0	666	0	664	0.4163459054300668	0.9510093927383423	0.018018018018018018
mRNA TET3 ENST00000305799.8	chr2	74046279	144617476	665	0.00025186302893129785	665	0	665	0	662	0.8292749088509639	0.9700369238853455	0.6902255639097744
nRNA chr11:63,763,302-63,765,962(-)	chr11	63763314	63765957	664	0.00025148428753440867	0	664	664	0	658	0.6481622801083757	0.771959662437439	0.0
mRNA RLF ENST00000372771.5	chr1	40202438	40240910	664	0.00025148428753440867	664	0	664	0	664	0.8718779098624027	0.9856868386268616	0.75
mRNA ASPM ENST00000367409.9	chr1	197084169	197146643	663	0.0002511055461375195	663	0	663	0	663	0.80620838082248	0.95949387550354	0.555052790346908
mRNA ZNF804B ENST00000611114.1	chr7	89333376	89337054	662	0.0002507268047406303	662	0	662	0	662	0.7855341660359655	0.8887864351272583	0.0
nRNA chr8:105,785,054-105,911,869(-)	chr8	105788502	105902636	661	0.0002503480633437411	0	661	12	649	661	0.7696760963992344	0.9142875671386719	0.09228441754916793
nRNA ENST00000333861.5	chr11	66590192	66593061	656	0.0002484543563592953	0	656	0	0	656	0.6960731971520567	0.8512466549873352	0.0
mRNA MAP1B ENST00000296755.12	chr5	72107550	158812480	652	0.00024693939077173865	652	0	632	20	633	0.8590969631014151	1.0	0.6211656441717791
mRNA DCHS2 ENST00000357232.10	chr4	154234136	154491625	650	0.0002461819079779603	650	0	270	380	648	0.7482929521741776	0.996846616268158	0.4523076923076923
nRNA chr7:100,957,964-100,967,890(+)	chr7	100922470	100967665	649	0.0002458031665810711	0	649	439	210	628	0.5134128249022185	0.7919715046882629	0.0
mRNA ZNF574 ENST00000359044.5	chr19	42078590	42081528	648	0.0002454244251841819	648	0	648	0	648	0.8637106284113992	0.972984790802002	0.7299382716049383
nRNA chr1:154,582,056-154,599,446(-)	chr1	154584675	154598996	647	0.0002450456837872928	0	647	647	0	642	0.6987452927121814	0.8810442090034485	0.0
mRNA PDZD2 ENST00000438447.2	chr5	31798955	32108292	647	0.0002450456837872928	647	0	644	3	644	0.8561910911876323	1.0	0.6862442040185471
mRNA ADAM29 ENST00000618444.1	chr4	174975346	174978180	646	0.0002446669423904036	646	0	446	200	641	0.8840235377036196	0.9938907027244568	0.7507739938080495
mRNA RESF1 ENST00000312561.9	chr12	31980878	31992794	645	0.0002442882009935144	645	0	645	0	644	0.7323810489920451	1.0	0.35348837209302325
mRNA ARID2 ENST00000422737.7	chr12	45817668	45893864	642	0.00024315197680284693	642	0	642	0	642	0.8433630463095655	0.9941089153289795	0.7227414330218068
mRNA SSH2 ENST00000649863.1	chr17	29630801	29761411	641	0.00024277323540595775	641	0	0	641	641	0.8505358321290004	0.9878535866737366	0.6911076443057722
nRNA chr5:138,179,159-138,187,665(+)	chr5	138179462	138187651	641	0.00024277323540595775	0	641	640	1	597	0.6253264364895416	0.9968903660774231	0.0686427457098284
mRNA SYTL2 ENST00000634661.1	chr11	67410667	85734740	637	0.00024125826981840107	637	0	637	0	636	0.7590608603951157	0.9431524276733398	0.0015698587127158557
mRNA URB2 ENST00000258243.7	chr1	229634925	238396106	637	0.00024125826981840107	637	0	637	0	636	0.8618211672031664	0.9999009966850281	0.7252747252747253
mRNA TET1 ENST00000373644.5	chr10	68572220	68692116	636	0.0002408795284215119	636	0	636	0	636	0.8545638079910228	0.9786933064460754	0.7044025157232704
mRNA GPRIN1 ENST00000303991.5	chr5	176595842	176599866	630	0.00023860708004017688	630	0	629	1	630	0.848971546958718	0.9678092002868652	0.6555555555555556
mRNA ZNFX1 ENST00000396105.6	chr20	49247142	49271746	628	0.00023784959724639854	628	0	628	0	628	0.716256381900815	0.8860266208648682	0.0
mRNA KMT2D ENST00000692637.1	chr12	49022614	49054751	626	0.0002370921144526202	626	0	626	0	612	0.4720686637787535	0.613125741481781	0.0
mRNA CENPF ENST00000366955.8	chr1	214620684	214664167	621	0.00023519840746817435	621	0	621	0	621	0.8564276465135304	0.9717823266983032	0.7069243156199678
mRNA KIAA1958 ENST00000374244.3	chr9	112574056	112619199	621	0.00023519840746817435	621	0	621	0	621	0.8450503434817908	0.9968942403793335	0.394524959742351
nRNA chr4:41,612,338-41,697,814(+)	chr4	41612372	41697526	618	0.00023406218327750686	0	618	569	49	615	0.6182719135572561	0.9911572337150574	0.0048543689320388345
nRNA chr13:110,305,811-110,513,209(+)	chr13	110306966	110512392	617	0.00023368344188061767	0	617	453	164	604	0.1387313991766936	0.37623515725135803	0.0
nRNA chr3:38,103,128-38,123,083(-)	chr3	38107340	38123046	616	0.00023330470048372852	0	616	0	616	606	0.7703047871480805	0.9998227953910828	0.32305194805194803
mRNA PEG10 ENST00000488574.5	chr7	94663334	94665692	615	0.00023292595908683934	615	0	615	0	600	0.8487749507696163	0.9648599028587341	0.7170731707317073
mRNA ZNF609 ENST00000326648.5	chr15	64499294	64685559	615	0.00023292595908683934	615	0	615	0	615	0.8218939562487166	0.9962789416313171	0.6113821138211382
mRNA EVPL ENST00000301607.8	chr17	76006937	76017884	614	0.00023254721768995018	614	0	614	0	612	0.6692866577026632	0.9607834219932556	0.008143322475570033
nRNA chr6:44,298,730-44,313,347(-)	chr6	44300336	44313331	613	0.000232168476293061	0	613	0	613	599	0.688482080985827	0.9999998807907104	0.022838499184339316
mRNA NCKAP5 ENST00000409261.6	chr2	36206592	132963852	613	0.000232168476293061	613	0	1	612	611	0.9102278839413921	1.0	0.7862969004893964
mRNA QRICH2 ENST00000262765.10	chr17	76278023	76294010	611	0.00023141099349928266	611	0	611	0	493	0.788404223492366	0.9872422814369202	0.19476268412438624
nRNA chr11:68,047,283-68,050,880(+)	chr11	26427751	68050880	610	0.0002310322521023935	0	610	609	1	568	0.6907891877484126	0.8431847095489502	0.0
mRNA ERVFRD-1 ENST00000472091.2	chr6	11103307	11105597	609	0.00023065351070550432	609	0	0	609	609	0.8455124210890487	0.9723985195159912	0.6338259441707718
mRNA PCDH9 ENST00000456367.5	chr13	66304314	67228574	608	0.00023027476930861514	608	0	556	52	608	0.8869415020606922	0.9935691952705383	0.7828947368421053
